pdb,reason,subgroup,temperature_k,ligand_len,receptor_len,size_source,pdb_path,n_ca_ligand,n_ca_receptor,dN_ligand_nm,dN_receptor_nm
4H1L,KEEP,TCR-pMHC,298.15,370.0,357.0,modeled_cache,src\bridging\generatedData\pdb_cache\4H1L.pdb,370.0,357.0,1.1430795192718506,1.1430795192718506
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
1BD2,KEEP,TCR-pMHC,298.15,284.0,432.0,modeled_cache,src\bridging\generatedData\pdb_cache\1BD2.pdb,284.0,432.0,1.3052103519439697,1.4632439613342285
3O4L,KEEP,TCR-pMHC,298.15,285.0,440.0,modeled_cache,src\bridging\generatedData\pdb_cache\3O4L.pdb,285.0,440.0,1.2485798597335815,1.4074444770812988
3O4L,KEEP,TCR-pMHC,298.15,285.0,440.0,modeled_cache,src\bridging\generatedData\pdb_cache\3O4L.pdb,285.0,440.0,1.2485798597335815,1.4074444770812988
3O4L,KEEP,TCR-pMHC,298.15,285.0,440.0,modeled_cache,src\bridging\generatedData\pdb_cache\3O4L.pdb,285.0,440.0,1.2485798597335815,1.4074444770812988
3O4L,KEEP,TCR-pMHC,298.15,285.0,440.0,modeled_cache,src\bridging\generatedData\pdb_cache\3O4L.pdb,285.0,440.0,1.2485798597335815,1.4074444770812988
3O4L,KEEP,TCR-pMHC,298.15,285.0,440.0,modeled_cache,src\bridging\generatedData\pdb_cache\3O4L.pdb,285.0,440.0,1.2485798597335815,1.4074444770812988
3O4L,KEEP,TCR-pMHC,298.15,285.0,440.0,modeled_cache,src\bridging\generatedData\pdb_cache\3O4L.pdb,285.0,440.0,1.2485798597335815,1.4074444770812988
3QFJ,KEEP,TCR-pMHC,298.15,284.0,445.0,modeled_cache,src\bridging\generatedData\pdb_cache\3QFJ.pdb,284.0,445.0,1.4011846780776978,1.531704068183899
4JFF,KEEP,TCR-pMHC,298.15,286.0,442.0,modeled_cache,src\bridging\generatedData\pdb_cache\4JFF.pdb,286.0,442.0,1.2302489280700684,1.362958550453186
4JFF,KEEP,TCR-pMHC,298.15,286.0,442.0,modeled_cache,src\bridging\generatedData\pdb_cache\4JFF.pdb,286.0,442.0,1.2302489280700684,1.362958550453186
4JFF,KEEP,TCR-pMHC,298.15,286.0,442.0,modeled_cache,src\bridging\generatedData\pdb_cache\4JFF.pdb,286.0,442.0,1.2302489280700684,1.362958550453186
4JFF,KEEP,TCR-pMHC,298.15,286.0,442.0,modeled_cache,src\bridging\generatedData\pdb_cache\4JFF.pdb,286.0,442.0,1.2302489280700684,1.362958550453186
4JFF,KEEP,TCR-pMHC,298.15,286.0,442.0,modeled_cache,src\bridging\generatedData\pdb_cache\4JFF.pdb,286.0,442.0,1.2302489280700684,1.362958550453186
5D2L,KEEP,TCR-pMHC,298.15,548.0,287.0,modeled_cache,src\bridging\generatedData\pdb_cache\5D2L.pdb,548.0,287.0,0.9621092081069946,1.1022933721542358
4L3E,KEEP,TCR-pMHC,298.15,285.0,441.0,modeled_cache,src\bridging\generatedData\pdb_cache\4L3E.pdb,285.0,441.0,1.3121299743652344,1.3561599254608154
4L3E,KEEP,TCR-pMHC,298.15,285.0,441.0,modeled_cache,src\bridging\generatedData\pdb_cache\4L3E.pdb,285.0,441.0,1.3121299743652344,1.3561599254608154
4L3E,KEEP,TCR-pMHC,298.15,285.0,441.0,modeled_cache,src\bridging\generatedData\pdb_cache\4L3E.pdb,285.0,441.0,1.3121299743652344,1.3561599254608154
4L3E,KEEP,TCR-pMHC,298.15,285.0,441.0,modeled_cache,src\bridging\generatedData\pdb_cache\4L3E.pdb,285.0,441.0,1.3121299743652344,1.3561599254608154
4L3E,KEEP,TCR-pMHC,298.15,285.0,441.0,modeled_cache,src\bridging\generatedData\pdb_cache\4L3E.pdb,285.0,441.0,1.3121299743652344,1.3561599254608154
4L3E,KEEP,TCR-pMHC,298.15,285.0,441.0,modeled_cache,src\bridging\generatedData\pdb_cache\4L3E.pdb,285.0,441.0,1.3121299743652344,1.3561599254608154
4L3E,KEEP,TCR-pMHC,298.15,285.0,441.0,modeled_cache,src\bridging\generatedData\pdb_cache\4L3E.pdb,285.0,441.0,1.3121299743652344,1.3561599254608154
4L3E,KEEP,TCR-pMHC,298.15,385.0,441.0,modeled_cache,src\bridging\generatedData\pdb_cache\4L3E.pdb,385.0,441.0,1.3121299743652344,1.3561599254608154
2VLR,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1OGA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
2P5E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
2P5E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
2P5E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
2P5E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
2P5E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
2PYE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
2PYE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
2PYE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
2PYE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
2PYE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QDJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4L3E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4L3E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4L3E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4L3E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4L3E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4L3E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4L3E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4L3E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4L3E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4L3E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4L3E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4L3E,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1BD2,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3D3V,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3D3V,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3D3V,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3D3V,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3D3V,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3D3V,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3D3V,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
5E9D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4FTV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
3QFJ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4JFF,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4JFF,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4JFF,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4JFF,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4JFF,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4JFF,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4JFD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4JFD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
4JFD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,TCR-pMHC,,,,,,,,,
