pdb,reason,temperature_k,ligand_len,receptor_len,size_source,subgroup,pdb_path,n_ca_ligand,n_ca_receptor,dN_ligand_nm,dN_receptor_nm
3SE9,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3SE9,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3SE9,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QHY,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1OHZ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1OHZ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1OHZ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1OHZ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1OHZ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2CCL,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5K39,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5K39,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5K39,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5K39,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5K39,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5M2O,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1YCS,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1YCS,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1YCS,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1YCS,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1YCS,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1YCS,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3EG5,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3EG5,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3EG5,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5UFE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5UFE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5UFE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5UFQ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5UFQ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5UFQ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5UFE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5UFE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5UFE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5UFE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5UFQ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
5UFQ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
4L0P,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
4L0P,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
4L0P,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
4L0P,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
4L0P,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
4L0P,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2KSO,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2KSO,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2KSO,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2KSO,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2KSO,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2KSO,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2KSO,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2KSO,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2KSO,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2KSO,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1YQV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1YQV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1YQV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2WPT,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2WPT,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2WPT,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2WPT,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2WPT,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2WPT,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3QIB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1VFB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3ETB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
1MLC,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3B2U,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
2VYR,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3NH7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3NFP,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3ETB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3NH7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3FKU,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3B2U,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
1MLC,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
1HEZ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3Q3G,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3FKU,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
2FJH,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3ETB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
2VYR,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
2JEL,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1CZ8,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
2NZ9,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3IU3,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3IU3,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3EOA,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3NH7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3NGB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
1P2C,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3B2U,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3FKU,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3NGB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3G6J,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
1YY9,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2WUB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
2BDN,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3Q3G,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
2P42,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
1BJ1,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
1BVK,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3UC0,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
2VYR,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3EOB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3B2U,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3L95,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3T2N,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3C09,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3Q3G,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3NGB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
2P46,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
1OB1,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
2P4A,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3FKU,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
1DZB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3OGO,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
2VYR,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
1CZ8,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3FKU,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
1YYL,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3B2U,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3B2U,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3B2U,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
3BGF,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,Antibody-Antigen,,,,,
1JTG,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1KAC,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1R0R,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1JTD,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1FFW,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1BRS,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1GCQ,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1EMV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3SGB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1XD3,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3G6D,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1ACB,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
1MAH,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2SIC,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
2HLE,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3SZK,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,OTHER,,,,,
3PWP,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3PWP,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3PWP,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
2ESV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
2ESV,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
3VXM,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
1AO7,DUPLICATE_PDB_DROPPED_AFTER_FILTER,,,,,TCR-pMHC,,,,,
