pdb,reason,ligand_len,receptor_len,size_source,subgroup,pdb_path,n_ca_ligand,n_ca_receptor,dN_ligand_nm,dN_receptor_nm
2OZA,KEEP,332.0,340.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2OZA.pdb,332.0,340.0,0.8428129553794861,0.8705530166625977
2P1L,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2P1L.pdb,24.0,141.0,inf,1.2565772533416748
2P1L,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2P1L.pdb,24.0,141.0,inf,1.2551854848861694
2P1L,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2P1L.pdb,24.0,141.0,inf,1.2541460990905762
2P1L,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2P1L.pdb,24.0,141.0,inf,1.261345624923706
2P3F,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2P3F.pdb,74.0,286.0,2.394559144973755,1.1684050559997559
2P5T,too_small_partner_len,244.0,92.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2P5T.pdb,244.0,92.0,1.0744761228561401,1.3895678520202637
2P5T,too_small_partner_len,247.0,93.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2P5T.pdb,247.0,93.0,1.080735206604004,1.4024903774261475
2P5T,too_small_partner_len,240.0,95.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2P5T.pdb,240.0,95.0,1.0487663745880127,1.3381330966949463
2P5T,too_small_partner_len,242.0,93.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2P5T.pdb,242.0,93.0,1.0655014514923096,1.2827659845352173
2P8Q,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2P8Q.pdb,39.0,873.0,inf,0.9482183456420898
2PCC,too_small_partner_len,108.0,294.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2PCC.pdb,108.0,294.0,1.7549421787261963,1.457970380783081
2PCC,too_small_partner_len,108.0,294.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2PCC.pdb,108.0,294.0,1.7551536560058594,1.4603811502456665
2PHE,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2PHE.pdb,132.0,26.0,1.3847332000732422,inf
2PJY,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2PJY.pdb,187.0,112.0,1.4898486137390137,2.5304067134857178
2PKG,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2PKG.pdb,80.0,579.0,2.3132174015045166,1.5695711374282837
2PKG,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2PKG.pdb,80.0,579.0,2.405749559402466,1.6118088960647583
2PMS,too_small_partner_len,109.0,331.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2PMS.pdb,109.0,331.0,1.4778915643692017,1.5274418592453003
2PMS,too_small_partner_len,109.0,331.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2PMS.pdb,109.0,331.0,1.4830588102340698,1.5326377153396606
2PON,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2PON.pdb,23.0,156.0,inf,1.1174206733703613
2POP,too_small_partner_len,79.0,326.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2POP.pdb,79.0,326.0,1.5650371313095093,1.3100100755691528
2POP,too_small_partner_len,80.0,325.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2POP.pdb,80.0,325.0,1.5470914840698242,1.3057645559310913
2PSM,too_small_partner_len,68.0,117.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2PSM.pdb,68.0,117.0,1.9754692316055298,1.702318787574768
2PSM,too_small_partner_len,69.0,117.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2PSM.pdb,69.0,117.0,1.9744499921798706,1.684385895729065
2PTT,too_small_partner_len,103.0,108.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2PTT.pdb,103.0,108.0,1.7212423086166382,1.6581677198410034
2PW8,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2PW8.pdb,61.0,278.0,inf,1.0355173349380493
2PX9,too_small_partner_len,158.0,217.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2PX9.pdb,158.0,217.0,1.4168000221252441,1.6870554685592651
2Q0O,too_small_partner_len,173.0,470.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2Q0O.pdb,173.0,470.0,0.8457193970680237,0.8978585600852966
2Q5D,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2Q5D.pdb,36.0,871.0,inf,0.9927099943161011
2Q5D,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2Q5D.pdb,23.0,845.0,inf,1.1316889524459839
2Q7N,too_small_partner_len,180.0,480.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2Q7N.pdb,180.0,480.0,1.6304289102554321,1.4241539239883423
2Q7N,too_small_partner_len,180.0,480.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2Q7N.pdb,180.0,480.0,1.6117210388183594,1.3952776193618774
2QC1,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2QC1.pdb,74.0,212.0,2.0442326068878174,1.7949334383010864
2QEJ,KEEP,420.0,383.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2QEJ.pdb,420.0,383.0,0.9475482702255249,1.0703493356704712
2QHO,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2QHO.pdb,72.0,47.0,2.097890615463257,inf
2QHO,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2QHO.pdb,76.0,49.0,1.998649001121521,inf
2QHO,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2QHO.pdb,75.0,49.0,2.0369834899902344,inf
2QHO,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2QHO.pdb,72.0,48.0,2.083629846572876,inf
2QIY,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2QIY.pdb,25.0,134.0,inf,1.5525847673416138
2QIY,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2QIY.pdb,25.0,133.0,inf,1.5364099740982056
2QJA,too_small_partner_len,208.0,178.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2QJA.pdb,208.0,178.0,0.9387055039405823,0.913317859172821
2QJB,too_small_partner_len,207.0,175.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2QJB.pdb,207.0,175.0,0.9347837567329407,0.9153456091880798
2QNA,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2QNA.pdb,30.0,744.0,inf,1.0833218097686768
2QXV,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2QXV.pdb,29.0,352.0,inf,1.074809193611145
2R9P,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2R9P.pdb,58.0,224.0,inf,1.2388408184051514
2R9P,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2R9P.pdb,58.0,224.0,inf,1.2375435829162598
2R9P,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2R9P.pdb,58.0,224.0,inf,1.247795581817627
2R9P,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2R9P.pdb,58.0,224.0,inf,1.2540372610092163
2RA3,too_small_partner_len,114.0,448.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2RA3.pdb,114.0,448.0,1.614444375038147,0.9477395415306091
2RF9,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2RF9.pdb,27.0,280.0,inf,1.3118280172348022
2RF9,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2RF9.pdb,26.0,269.0,inf,1.3149056434631348
2RMK,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2RMK.pdb,192.0,81.0,1.7268943786621094,2.4733316898345947
2RMS,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2RMS.pdb,61.0,71.0,inf,1.681291937828064
2RNR,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2RNR.pdb,108.0,62.0,1.444647192955017,inf
2ROZ,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2ROZ.pdb,32.0,136.0,inf,1.3308056592941284
2RR3,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2RR3.pdb,44.0,128.0,inf,1.5926772356033325
2RU4,too_small_partner_len,84.0,115.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2RU4.pdb,84.0,115.0,1.3345751762390137,1.4912545680999756
2RUK,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2RUK.pdb,108.0,20.0,1.5488195419311523,inf
2RVB,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2RVB.pdb,108.0,48.0,1.4766206741333008,inf
2UXN,too_small_partner_len,133.0,670.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2UXN.pdb,133.0,670.0,0.9632840752601624,0.9383986592292786
2UYZ,too_small_partner_len,78.0,156.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2UYZ.pdb,78.0,156.0,1.916153907775879,1.7089898586273193
2V1D,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2V1D.pdb,16.0,799.0,inf,1.0283470153808594
2V2W,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,
2V2W,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,
2V3B,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2V3B.pdb,53.0,381.0,inf,1.3295453786849976
2V4Z,too_small_partner_len,122.0,316.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2V4Z.pdb,122.0,316.0,1.4158145189285278,1.334370493888855
2V51,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2V51.pdb,56.0,703.0,inf,1.0162783861160278
2V52,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2V52.pdb,30.0,360.0,inf,1.2090497016906738
2V5Q,too_small_partner_len,129.0,285.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2V5Q.pdb,129.0,285.0,1.564158320426941,1.612262487411499
2V5Q,too_small_partner_len,130.0,285.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2V5Q.pdb,130.0,285.0,1.5971494913101196,1.6361595392227173
2V6X,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2V6X.pdb,39.0,80.0,inf,1.1369280815124512
2V8S,too_small_partner_len,137.0,93.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2V8S.pdb,137.0,93.0,1.869731068611145,1.927083969116211
2V9T,too_small_partner_len,210.0,107.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2V9T.pdb,210.0,107.0,1.329988718032837,1.6846892833709717
2VAY,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2VAY.pdb,21.0,146.0,inf,1.1211460828781128
2VDA,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2VDA.pdb,28.0,828.0,inf,1.0254924297332764
2VE7,KEEP,219.0,246.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2VE7.pdb,219.0,246.0,0.8216598629951477,0.8225609064102173
2VE7,KEEP,242.0,303.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2VE7.pdb,242.0,303.0,0.7616266012191772,0.760674238204956
2VER,too_small_partner_len,143.0,110.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2VER.pdb,143.0,110.0,1.464747667312622,1.7573491334915161
2VLJ,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,
2VOF,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2VOF.pdb,45.0,287.0,inf,0.9318905472755432
2VOG,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2VOG.pdb,22.0,145.0,inf,1.3328254222869873
2VOH,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2VOH.pdb,24.0,155.0,inf,1.302199125289917
2VOI,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2VOI.pdb,24.0,150.0,inf,1.3226240873336792
2VSM,too_small_partner_len,413.0,137.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2VSM.pdb,413.0,137.0,1.1566314697265625,1.4148389101028442
2W19,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2W19.pdb,72.0,418.0,2.536271572113037,1.3186874389648438
2W19,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2W19.pdb,75.0,416.0,2.5302939414978027,1.3079828023910522
2W2M,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2W2M.pdb,49.0,369.0,inf,1.6393622159957886
2W2X,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2W2X.pdb,177.0,105.0,1.796628475189209,2.171570062637329
2W2X,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2W2X.pdb,170.0,109.0,1.8190538883209229,2.156609296798706
2W80,too_small_partner_len,244.0,123.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2W80.pdb,244.0,123.0,1.0339418649673462,1.3459042310714722
2W80,too_small_partner_len,244.0,123.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2W80.pdb,244.0,123.0,1.033097743988037,1.289007306098938
2W80,too_small_partner_len,244.0,123.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2W80.pdb,244.0,123.0,1.0362604856491089,1.3194469213485718
2W80,too_small_partner_len,243.0,123.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2W80.pdb,243.0,123.0,1.0400530099868774,1.3167802095413208
2W81,too_small_partner_len,115.0,243.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2W81.pdb,115.0,243.0,1.3579308986663818,1.0564931631088257
2W81,too_small_partner_len,121.0,242.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2W81.pdb,121.0,242.0,1.4537467956542969,1.091424584388733
2W81,too_small_partner_len,122.0,240.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2W81.pdb,122.0,240.0,1.4511499404907227,1.074897050857544
2W83,too_small_partner_len,129.0,484.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2W83.pdb,129.0,484.0,1.3499689102172852,1.1036516427993774
2W84,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2W84.pdb,20.0,57.0,inf,inf
2W8B,too_small_partner_len,108.0,409.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2W8B.pdb,108.0,409.0,1.4433679580688477,1.0569077730178833
2W8B,too_small_partner_len,104.0,409.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2W8B.pdb,104.0,409.0,1.4426894187927246,1.0625985860824585
2W8B,too_small_partner_len,107.0,409.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2W8B.pdb,107.0,409.0,1.4427616596221924,1.0542774200439453
2W8B,too_small_partner_len,108.0,409.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2W8B.pdb,108.0,409.0,1.444870114326477,1.0663126707077026
2WBY,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2WBY.pdb,38.0,957.0,inf,0.962304949760437
2WBY,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2WBY.pdb,39.0,954.0,inf,0.9589845538139343
2WD5,too_small_partner_len,191.0,177.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WD5.pdb,191.0,177.0,1.069297194480896,1.0619269609451294
2WEL,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2WEL.pdb,145.0,304.0,1.0524009466171265,4.782989501953125
2WFX,too_small_partner_len,152.0,417.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WFX.pdb,152.0,417.0,1.313004493713379,1.7266085147857666
2WG3,too_small_partner_len,155.0,406.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WG3.pdb,155.0,406.0,1.3232961893081665,1.6417853832244873
2WG3,too_small_partner_len,150.0,409.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WG3.pdb,150.0,409.0,1.3456308841705322,1.7480560541152954
2WG4,too_small_partner_len,145.0,421.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WG4.pdb,145.0,421.0,1.3766849040985107,1.7394845485687256
2WH6,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2WH6.pdb,22.0,157.0,inf,1.3551151752471924
2WII,KEEP,245.0,896.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WII.pdb,245.0,896.0,1.0520837306976318,1.0551230907440186
2WJV,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2WJV.pdb,54.0,772.0,inf,1.0022015571594238
2WJV,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2WJV.pdb,60.0,768.0,inf,0.9865216612815857
2WO2,too_small_partner_len,136.0,178.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WO2.pdb,136.0,178.0,1.4482563734054565,1.1819628477096558
2WO3,too_small_partner_len,142.0,176.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WO3.pdb,142.0,176.0,1.532096266746521,1.1849571466445923
2WP0,too_small_partner_len,172.0,360.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WP0.pdb,172.0,360.0,1.2526650428771973,1.2907402515411377
2WP3,too_small_partner_len,97.0,99.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WP3.pdb,97.0,99.0,1.6157116889953613,1.5839797258377075
2WPT,too_small_partner_len,82.0,113.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WPT.pdb,82.0,113.0,1.969638705253601,1.7761104106903076
2WQZ,too_small_partner_len,545.0,177.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WQZ.pdb,545.0,177.0,1.534428596496582,1.8817670345306396
2WQZ,too_small_partner_len,544.0,177.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WQZ.pdb,544.0,177.0,1.497348666191101,1.8737655878067017
2WUB,KEEP,213.0,231.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WUB.pdb,213.0,231.0,1.786169409751892,1.5552804470062256
2WUB,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,
2WUC,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,
2WUS,too_small_partner_len,668.0,169.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WUS.pdb,668.0,169.0,1.1809161901474,1.3867056369781494
2WVW,KEEP,934.0,420.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WVW.pdb,934.0,420.0,0.913701593875885,0.810636579990387
2WWK,too_small_partner_len,99.0,99.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WWK.pdb,99.0,99.0,1.6429591178894043,1.6229816675186157
2WWX,too_small_partner_len,200.0,169.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WWX.pdb,200.0,169.0,1.0368341207504272,1.2416304349899292
2WX0,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2WX0.pdb,31.0,145.0,inf,1.4582815170288086
2WX0,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2WX0.pdb,30.0,145.0,inf,1.460516333580017
2WY2,too_small_partner_len,103.0,309.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WY2.pdb,103.0,309.0,1.5898457765579224,1.3858414888381958
2WY3,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,
2WY3,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,
2WY8,too_small_partner_len,66.0,292.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2WY8.pdb,66.0,292.0,1.758962869644165,1.5145378112792969
2X1W,too_small_partner_len,196.0,373.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2X1W.pdb,196.0,373.0,0.8970028162002563,0.8558321595191956
2X1W,too_small_partner_len,196.0,389.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2X1W.pdb,196.0,389.0,0.9026928544044495,0.8621514439582825
2X1X,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2X1X.pdb,103.0,201.0,2.788076162338257,1.3397740125656128
2X2D,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2X2D.pdb,146.0,163.0,2.4065215587615967,1.351486325263977
2X2D,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2X2D.pdb,136.0,164.0,2.5177721977233887,1.36737060546875
2X89,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2X89.pdb,128.0,91.0,1.8052008152008057,2.2067766189575195
2X89,interface_too_small_for_N,,,,OTHER,src\bridging\generatedData\pdb_cache\2X89.pdb,128.0,86.0,2.1423420906066895,2.083414077758789
2X9A,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2X9A.pdb,90.0,61.0,1.2877613306045532,inf
2XA0,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2XA0.pdb,26.0,137.0,inf,1.3266319036483765
2XA0,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2XA0.pdb,26.0,137.0,inf,1.3234310150146484
2XB6,too_small_partner_len,177.0,529.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XB6.pdb,177.0,529.0,1.8814427852630615,1.4632890224456787
2XB6,too_small_partner_len,177.0,541.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XB6.pdb,177.0,541.0,1.9142650365829468,1.4704481363296509
2XBB,too_small_partner_len,76.0,375.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XBB.pdb,76.0,375.0,1.8780717849731445,1.4009746313095093
2XBB,too_small_partner_len,76.0,375.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XBB.pdb,76.0,375.0,1.8718287944793701,1.4033862352371216
2XDF,too_small_partner_len,170.0,1146.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XDF.pdb,170.0,1146.0,1.1687424182891846,0.9583942890167236
2XGY,too_small_partner_len,165.0,129.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XGY.pdb,165.0,129.0,1.2816931009292603,1.9327648878097534
2XHE,KEEP,220.0,566.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XHE.pdb,220.0,566.0,0.9017928838729858,0.9530336856842041
2XNS,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2XNS.pdb,39.0,316.0,inf,0.8994745016098022
2XNS,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2XNS.pdb,39.0,316.0,inf,0.902793288230896
2XPX,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2XPX.pdb,23.0,153.0,inf,1.370022177696228
2XQR,too_small_partner_len,146.0,537.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XQR.pdb,146.0,537.0,1.4710313081741333,1.155316948890686
2XQR,too_small_partner_len,146.0,537.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XQR.pdb,146.0,537.0,1.482490062713623,1.1552987098693848
2XQR,too_small_partner_len,146.0,537.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XQR.pdb,146.0,537.0,1.4767687320709229,1.1488761901855469
2XQR,too_small_partner_len,146.0,537.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XQR.pdb,146.0,537.0,1.4689834117889404,1.1723450422286987
2XQR,too_small_partner_len,146.0,537.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XQR.pdb,146.0,537.0,1.4657561779022217,1.1609325408935547
2XQR,too_small_partner_len,146.0,537.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XQR.pdb,146.0,537.0,1.4703266620635986,1.1579616069793701
2XQW,too_small_partner_len,123.0,588.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XQW.pdb,123.0,588.0,1.1841005086898804,1.1513800621032715
2XTJ,KEEP,238.0,334.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XTJ.pdb,238.0,334.0,1.4095573425292969,1.5605144500732422
2XTT,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2XTT.pdb,35.0,223.0,inf,1.1933374404907227
2XZD,too_small_partner_len,119.0,234.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XZD.pdb,119.0,234.0,1.4809812307357788,1.5392677783966064
2XZD,too_small_partner_len,120.0,234.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2XZD.pdb,120.0,234.0,1.4868099689483643,1.5387065410614014
2XZE,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2XZE.pdb,20.0,138.0,inf,1.3442714214324951
2XZE,too_few_CA,,,,OTHER,src\bridging\generatedData\pdb_cache\2XZE.pdb,23.0,141.0,inf,1.3464257717132568
2Y0B,too_small_partner_len,119.0,234.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2Y0B.pdb,119.0,234.0,1.4740365743637085,1.4844368696212769
2Y0B,too_small_partner_len,120.0,233.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\2Y0B.pdb,120.0,233.0,1.463875651359558,1.5045140981674194
