size_key,pdb_id,ligand_chains,receptor_chains,subgroup,pdb_path,ligand_modeled_residues,receptor_modeled_residues,ligand_seq_len,receptor_seq_len,rcsb_status,status
"4P5T|G,H|E,F",4P5T,"G,H","E,F",TCR-pMHC,src\bridging\generatedData\pdb_cache\4P5T.pdb,378.0,417.0,,,skipped,ok
"4P6I|C,D,E,F|A,B",4P6I,"C,D,E,F","A,B",OTHER,src\bridging\generatedData\pdb_cache\4P6I.pdb,1093.0,198.0,,,skipped,ok
"4P9H|H,L|C,G",4P9H,"H,L","C,G",OTHER,src\bridging\generatedData\pdb_cache\4P9H.pdb,427.0,505.0,,,skipped,ok
4PAS|B|A,4PAS,B,A,OTHER,src\bridging\generatedData\pdb_cache\4PAS.pdb,39.0,35.0,,,skipped,ok
"4PBV|C,D,E|A,B",4PBV,"C,D,E","A,B",OTHER,src\bridging\generatedData\pdb_cache\4PBV.pdb,584.0,511.0,,,skipped,ok
4PBW|E|B,4PBW,E,B,OTHER,src\bridging\generatedData\pdb_cache\4PBW.pdb,194.0,262.0,,,skipped,ok
4PBW|D|A,4PBW,D,A,OTHER,src\bridging\generatedData\pdb_cache\4PBW.pdb,193.0,263.0,,,skipped,ok
4PBW|F|C,4PBW,F,C,OTHER,src\bridging\generatedData\pdb_cache\4PBW.pdb,192.0,255.0,,,skipped,ok
4PBZ|B|A,4PBZ,B,A,OTHER,src\bridging\generatedData\pdb_cache\4PBZ.pdb,22.0,386.0,,,skipped,ok
4PC0|C|A,4PC0,C,A,OTHER,src\bridging\generatedData\pdb_cache\4PC0.pdb,20.0,402.0,,,skipped,ok
4PC0|D|B,4PC0,D,B,OTHER,src\bridging\generatedData\pdb_cache\4PC0.pdb,20.0,404.0,,,skipped,ok
4PEQ|B|A,4PEQ,B,A,OTHER,src\bridging\generatedData\pdb_cache\4PEQ.pdb,453.0,124.0,,,skipped,ok
4PEQ|D|C,4PEQ,D,C,OTHER,src\bridging\generatedData\pdb_cache\4PEQ.pdb,456.0,123.0,,,skipped,ok
4PER|A|B,4PER,A,B,OTHER,src\bridging\generatedData\pdb_cache\4PER.pdb,458.0,109.0,,,skipped,ok
4PGJ|B|A,4PGJ,B,A,OTHER,src\bridging\generatedData\pdb_cache\4PGJ.pdb,127.0,119.0,,,skipped,ok
4PGJ|D|C,4PGJ,D,C,OTHER,src\bridging\generatedData\pdb_cache\4PGJ.pdb,128.0,109.0,,,skipped,ok
4PJ2|D|A,4PJ2,D,A,OTHER,src\bridging\generatedData\pdb_cache\4PJ2.pdb,122.0,121.0,,,skipped,ok
4PJ2|C|B,4PJ2,C,B,OTHER,src\bridging\generatedData\pdb_cache\4PJ2.pdb,122.0,123.0,,,skipped,ok
"4PJ5|A,B|G,H",4PJ5,"A,B","G,H",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJ5.pdb,362.0,432.0,,,skipped,ok
"4PJ5|C,F|D,E",4PJ5,"C,F","D,E",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJ5.pdb,355.0,443.0,,,skipped,ok
"4PJ7|A,B|G,H",4PJ7,"A,B","G,H",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJ7.pdb,360.0,437.0,,,skipped,ok
"4PJ7|C,F|D,E",4PJ7,"C,F","D,E",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJ7.pdb,502.0,291.0,,,skipped,ok
"4PJ8|A,B|C,D",4PJ8,"A,B","C,D",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJ8.pdb,357.0,440.0,,,skipped,ok
"4PJ9|A,B|C,D",4PJ9,"A,B","C,D",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJ9.pdb,360.0,420.0,,,skipped,ok
"4PJA|A,B|E,F",4PJA,"A,B","E,F",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJA.pdb,360.0,423.0,,,skipped,ok
"4PJA|C,D|G,H",4PJA,"C,D","G,H",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJA.pdb,352.0,434.0,,,skipped,ok
"4PJB|A,B|E,F",4PJB,"A,B","E,F",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJB.pdb,360.0,418.0,,,skipped,ok
"4PJB|C,D|G,H",4PJB,"C,D","G,H",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJB.pdb,356.0,435.0,,,skipped,ok
"4PJC|A,B|E,F",4PJC,"A,B","E,F",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJC.pdb,360.0,427.0,,,skipped,ok
"4PJC|C,D|G,H",4PJC,"C,D","G,H",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJC.pdb,352.0,437.0,,,skipped,ok
"4PJD|A,B|E,F",4PJD,"A,B","E,F",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJD.pdb,360.0,421.0,,,skipped,ok
"4PJD|C,D|G,H",4PJD,"C,D","G,H",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJD.pdb,350.0,436.0,,,skipped,ok
"4PJE|A,B|E,F",4PJE,"A,B","E,F",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJE.pdb,360.0,429.0,,,skipped,ok
"4PJE|C,D|G,H",4PJE,"C,D","G,H",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJE.pdb,349.0,437.0,,,skipped,ok
"4PJF|A,B|G,H",4PJF,"A,B","G,H",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJF.pdb,362.0,430.0,,,skipped,ok
"4PJF|C,D|E,F",4PJF,"C,D","E,F",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJF.pdb,354.0,437.0,,,skipped,ok
"4PJG|A,B|G,H",4PJG,"A,B","G,H",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJG.pdb,363.0,428.0,,,skipped,ok
"4PJG|C,D|E,F",4PJG,"C,D","E,F",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJG.pdb,346.0,439.0,,,skipped,ok
"4PJH|A,B|E,F",4PJH,"A,B","E,F",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJH.pdb,361.0,431.0,,,skipped,ok
"4PJH|C,D|G,H",4PJH,"C,D","G,H",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJH.pdb,353.0,437.0,,,skipped,ok
"4PJX|A,B|E,F",4PJX,"A,B","E,F",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJX.pdb,361.0,424.0,,,skipped,ok
"4PJX|C,D|G,H",4PJX,"C,D","G,H",TCR-pMHC,src\bridging\generatedData\pdb_cache\4PJX.pdb,346.0,439.0,,,skipped,ok
"4PL8|H|A,B",4PL8,H,"A,B",OTHER,src\bridging\generatedData\pdb_cache\4PL8.pdb,26.0,700.0,,,skipped,ok
4PLO|B|A,4PLO,B,A,OTHER,src\bridging\generatedData\pdb_cache\4PLO.pdb,192.0,412.0,,,skipped,ok
"4PP8|C,D|A,B",4PP8,"C,D","A,B",OTHER,src\bridging\generatedData\pdb_cache\4PP8.pdb,296.0,250.0,,,skipped,ok
4PQT|B|A,4PQT,B,A,OTHER,src\bridging\generatedData\pdb_cache\4PQT.pdb,76.0,185.0,,,skipped,ok
"4PS4|A|H,L",4PS4,A,"H,L",OTHER,src\bridging\generatedData\pdb_cache\4PS4.pdb,76.0,436.0,,,skipped,ok
4PVZ|C|A,4PVZ,C,A,OTHER,src\bridging\generatedData\pdb_cache\4PVZ.pdb,35.0,422.0,,,skipped,ok
4PVZ|D|B,4PVZ,D,B,OTHER,src\bridging\generatedData\pdb_cache\4PVZ.pdb,19.0,422.0,,,skipped,ok
4PW9|B|A,4PW9,B,A,OTHER,src\bridging\generatedData\pdb_cache\4PW9.pdb,83.0,363.0,,,skipped,ok
"4PWX|E,F|A,B",4PWX,"E,F","A,B",OTHER,src\bridging\generatedData\pdb_cache\4PWX.pdb,329.0,593.0,,,skipped,ok
4PZ6|Q|A,4PZ6,Q,A,OTHER,src\bridging\generatedData\pdb_cache\4PZ6.pdb,5.0,373.0,,,skipped,ok
4PZ6|P|B,4PZ6,P,B,OTHER,src\bridging\generatedData\pdb_cache\4PZ6.pdb,5.0,372.0,,,skipped,ok
"4Q5E|B,C|A",4Q5E,"B,C",A,OTHER,src\bridging\generatedData\pdb_cache\4Q5E.pdb,231.0,168.0,,,skipped,ok
4Q5U|C|A,4Q5U,C,A,OTHER,src\bridging\generatedData\pdb_cache\4Q5U.pdb,24.0,145.0,,,skipped,ok
"4Q96|C,F|A,B,D,E",4Q96,"C,F","A,B,D,E",OTHER,src\bridging\generatedData\pdb_cache\4Q96.pdb,38.0,513.0,,,skipped,ok
"4QD2|A,B,E|C,D",4QD2,"A,B,E","C,D",OTHER,src\bridging\generatedData\pdb_cache\4QD2.pdb,579.0,572.0,,,skipped,ok
"4QD2|F,G,J|H,I",4QD2,"F,G,J","H,I",OTHER,src\bridging\generatedData\pdb_cache\4QD2.pdb,580.0,572.0,,,skipped,ok
"4QLB|E,G|A,C",4QLB,"E,G","A,C",OTHER,src\bridging\generatedData\pdb_cache\4QLB.pdb,68.0,1296.0,,,skipped,ok
"4QLB|F,H|B,D",4QLB,"F,H","B,D",OTHER,src\bridging\generatedData\pdb_cache\4QLB.pdb,68.0,1293.0,,,skipped,ok
4QLP|B|A,4QLP,B,A,OTHER,src\bridging\generatedData\pdb_cache\4QLP.pdb,199.0,175.0,,,skipped,ok
"4QNP|E,F,H,L|A,B",4QNP,"E,F,H,L","A,B",OTHER,src\bridging\generatedData\pdb_cache\4QNP.pdb,871.0,772.0,,,skipped,ok
"4QRP|D,E|A,B,C",4QRP,"D,E","A,B,C",TCR-pMHC,src\bridging\generatedData\pdb_cache\4QRP.pdb,446.0,384.0,,,skipped,ok
"4QRP|I,J|F,G,H",4QRP,"I,J","F,G,H",TCR-pMHC,src\bridging\generatedData\pdb_cache\4QRP.pdb,446.0,385.0,,,skipped,ok
4QT8|C|A,4QT8,C,A,OTHER,src\bridging\generatedData\pdb_cache\4QT8.pdb,231.0,628.0,,,skipped,ok
4QT8|D|B,4QT8,D,B,OTHER,src\bridging\generatedData\pdb_cache\4QT8.pdb,231.0,629.0,,,skipped,ok
"4QTI|U|H,L",4QTI,U,"H,L",OTHER,src\bridging\generatedData\pdb_cache\4QTI.pdb,260.0,430.0,,,skipped,ok
4QXA|B|A,4QXA,B,A,OTHER,src\bridging\generatedData\pdb_cache\4QXA.pdb,147.0,172.0,,,skipped,ok
4QZV|A|B,4QZV,A,B,OTHER,src\bridging\generatedData\pdb_cache\4QZV.pdb,727.0,208.0,,,skipped,ok
4QZV|C|D,4QZV,C,D,OTHER,src\bridging\generatedData\pdb_cache\4QZV.pdb,727.0,208.0,,,skipped,ok
"4R8G|A,B,H|E",4R8G,"A,B,H",E,OTHER,src\bridging\generatedData\pdb_cache\4R8G.pdb,424.0,324.0,,,skipped,ok
4RA0|D|B,4RA0,D,B,OTHER,src\bridging\generatedData\pdb_cache\4RA0.pdb,191.0,377.0,,,skipped,ok
"4RDQ|H,L|A",4RDQ,"H,L",A,OTHER,src\bridging\generatedData\pdb_cache\4RDQ.pdb,424.0,366.0,,,skipped,ok
4RE1|D|A,4RE1,D,A,OTHER,src\bridging\generatedData\pdb_cache\4RE1.pdb,47.0,206.0,,,skipped,ok
4RE1|C|B,4RE1,C,B,OTHER,src\bridging\generatedData\pdb_cache\4RE1.pdb,50.0,202.0,,,skipped,ok
4REY|B|A,4REY,B,A,OTHER,src\bridging\generatedData\pdb_cache\4REY.pdb,22.0,196.0,,,skipped,ok
4RJF|B|A,4RJF,B,A,OTHER,src\bridging\generatedData\pdb_cache\4RJF.pdb,20.0,255.0,,,skipped,ok
4RJF|D|C,4RJF,D,C,OTHER,src\bridging\generatedData\pdb_cache\4RJF.pdb,19.0,253.0,,,skipped,ok
4RJF|F|E,4RJF,F,E,OTHER,src\bridging\generatedData\pdb_cache\4RJF.pdb,18.0,249.0,,,skipped,ok
4RT6|B|A,4RT6,B,A,OTHER,src\bridging\generatedData\pdb_cache\4RT6.pdb,172.0,805.0,,,skipped,ok
4RWT|D|A,4RWT,D,A,OTHER,src\bridging\generatedData\pdb_cache\4RWT.pdb,280.0,369.0,,,skipped,ok
4RWT|C|B,4RWT,C,B,OTHER,src\bridging\generatedData\pdb_cache\4RWT.pdb,168.0,369.0,,,skipped,ok
4S0S|D|A,4S0S,D,A,OTHER,src\bridging\generatedData\pdb_cache\4S0S.pdb,90.0,273.0,,,skipped,ok
4S0S|E|B,4S0S,E,B,OTHER,src\bridging\generatedData\pdb_cache\4S0S.pdb,90.0,273.0,,,skipped,ok
"4S3O|E,F|D",4S3O,"E,F",D,OTHER,src\bridging\generatedData\pdb_cache\4S3O.pdb,194.0,148.0,,,skipped,ok
"4S3O|B,C|A",4S3O,"B,C",A,OTHER,src\bridging\generatedData\pdb_cache\4S3O.pdb,200.0,148.0,,,skipped,ok
"4THN|I|H,L",4THN,I,"H,L",OTHER,src\bridging\generatedData\pdb_cache\4THN.pdb,8.0,289.0,,,skipped,ok
4TQ0|B|A,4TQ0,B,A,OTHER,src\bridging\generatedData\pdb_cache\4TQ0.pdb,40.0,244.0,,,skipped,ok
4TQ0|D|C,4TQ0,D,C,OTHER,src\bridging\generatedData\pdb_cache\4TQ0.pdb,37.0,248.0,,,skipped,ok
4TQ0|F|E,4TQ0,F,E,OTHER,src\bridging\generatedData\pdb_cache\4TQ0.pdb,40.0,243.0,,,skipped,ok
4TQ1|B|A,4TQ1,B,A,OTHER,src\bridging\generatedData\pdb_cache\4TQ1.pdb,32.0,258.0,,,skipped,ok
4U0Q|B|A,4U0Q,B,A,OTHER,src\bridging\generatedData\pdb_cache\4U0Q.pdb,181.0,286.0,,,skipped,ok
4U0Q|D|C,4U0Q,D,C,OTHER,src\bridging\generatedData\pdb_cache\4U0Q.pdb,181.0,285.0,,,skipped,ok
4U2X|D|A,4U2X,D,A,OTHER,src\bridging\generatedData\pdb_cache\4U2X.pdb,170.0,216.0,,,skipped,ok
4U2X|E|B,4U2X,E,B,OTHER,src\bridging\generatedData\pdb_cache\4U2X.pdb,173.0,215.0,,,skipped,ok
4U2X|F|C,4U2X,F,C,OTHER,src\bridging\generatedData\pdb_cache\4U2X.pdb,175.0,213.0,,,skipped,ok
4U30|X|A,4U30,X,A,OTHER,src\bridging\generatedData\pdb_cache\4U30.pdb,54.0,224.0,,,skipped,ok
4U30|Y|D,4U30,Y,D,OTHER,src\bridging\generatedData\pdb_cache\4U30.pdb,54.0,224.0,,,skipped,ok
4U30|Z|B,4U30,Z,B,OTHER,src\bridging\generatedData\pdb_cache\4U30.pdb,54.0,224.0,,,skipped,ok
4U30|W|C,4U30,W,C,OTHER,src\bridging\generatedData\pdb_cache\4U30.pdb,54.0,224.0,,,skipped,ok
4U32|X|A,4U32,X,A,OTHER,src\bridging\generatedData\pdb_cache\4U32.pdb,54.0,224.0,,,skipped,ok
"4U3J|C|A,B",4U3J,C,"A,B",OTHER,src\bridging\generatedData\pdb_cache\4U3J.pdb,241.0,848.0,,,skipped,ok
4U4C|B|A,4U4C,B,A,OTHER,src\bridging\generatedData\pdb_cache\4U4C.pdb,56.0,924.0,,,skipped,ok
"4U5W|B,D|A,C",4U5W,"B,D","A,C",OTHER,src\bridging\generatedData\pdb_cache\4U5W.pdb,323.0,227.0,,,skipped,ok
"4U6H|J|C,D",4U6H,J,"C,D",OTHER,src\bridging\generatedData\pdb_cache\4U6H.pdb,168.0,435.0,,,skipped,ok
"4U6V|A|H,L",4U6V,A,"H,L",OTHER,src\bridging\generatedData\pdb_cache\4U6V.pdb,272.0,431.0,,,skipped,ok
"4U6V|B|K,M",4U6V,B,"K,M",OTHER,src\bridging\generatedData\pdb_cache\4U6V.pdb,272.0,431.0,,,skipped,ok
4U97|B|A,4U97,B,A,OTHER,src\bridging\generatedData\pdb_cache\4U97.pdb,270.0,272.0,,,skipped,ok
4UDM|B|A,4UDM,B,A,OTHER,src\bridging\generatedData\pdb_cache\4UDM.pdb,96.0,84.0,,,skipped,ok
4UEM|B|A,4UEM,B,A,OTHER,src\bridging\generatedData\pdb_cache\4UEM.pdb,98.0,281.0,,,skipped,ok
4UF1|A|B,4UF1,A,B,OTHER,src\bridging\generatedData\pdb_cache\4UF1.pdb,135.0,22.0,,,skipped,ok
"4UI0|C|A,B",4UI0,C,"A,B",OTHER,src\bridging\generatedData\pdb_cache\4UI0.pdb,56.0,205.0,,,skipped,ok
4UI1|D|A,4UI1,D,A,OTHER,src\bridging\generatedData\pdb_cache\4UI1.pdb,72.0,104.0,,,skipped,ok
4UI1|C|B,4UI1,C,B,OTHER,src\bridging\generatedData\pdb_cache\4UI1.pdb,72.0,105.0,,,skipped,ok
"4UU9|C|A,B",4UU9,C,"A,B",OTHER,src\bridging\generatedData\pdb_cache\4UU9.pdb,65.0,232.0,,,skipped,ok
"4UU9|D|H,L",4UU9,D,"H,L",OTHER,src\bridging\generatedData\pdb_cache\4UU9.pdb,66.0,233.0,,,skipped,ok
"4UUZ|C|A,B",4UUZ,C,"A,B",OTHER,src\bridging\generatedData\pdb_cache\4UUZ.pdb,53.0,156.0,,,skipped,ok
4UWX|C|A,4UWX,C,A,OTHER,src\bridging\generatedData\pdb_cache\4UWX.pdb,15.0,234.0,,,skipped,ok
4UWX|D|B,4UWX,D,B,OTHER,src\bridging\generatedData\pdb_cache\4UWX.pdb,16.0,230.0,,,skipped,ok
4UYP|B|C,4UYP,B,C,OTHER,src\bridging\generatedData\pdb_cache\4UYP.pdb,73.0,146.0,,,skipped,ok
4V0N|D|C,4V0N,D,C,OTHER,src\bridging\generatedData\pdb_cache\4V0N.pdb,304.0,166.0,,,skipped,ok
4V0N|F|E,4V0N,F,E,OTHER,src\bridging\generatedData\pdb_cache\4V0N.pdb,304.0,166.0,,,skipped,ok
4V0N|B|A,4V0N,B,A,OTHER,src\bridging\generatedData\pdb_cache\4V0N.pdb,330.0,166.0,,,skipped,ok
4V0N|H|G,4V0N,H,G,OTHER,src\bridging\generatedData\pdb_cache\4V0N.pdb,325.0,166.0,,,skipped,ok
4V0O|D|C,4V0O,D,C,OTHER,src\bridging\generatedData\pdb_cache\4V0O.pdb,307.0,166.0,,,skipped,ok
4V0O|F|E,4V0O,F,E,OTHER,src\bridging\generatedData\pdb_cache\4V0O.pdb,309.0,166.0,,,skipped,ok
4V0O|B|A,4V0O,B,A,OTHER,src\bridging\generatedData\pdb_cache\4V0O.pdb,333.0,166.0,,,skipped,ok
4V0O|H|G,4V0O,H,G,OTHER,src\bridging\generatedData\pdb_cache\4V0O.pdb,325.0,166.0,,,skipped,ok
4V2C|D|C,4V2C,D,C,OTHER,src\bridging\generatedData\pdb_cache\4V2C.pdb,106.0,323.0,,,skipped,ok
4V2C|B|A,4V2C,B,A,OTHER,src\bridging\generatedData\pdb_cache\4V2C.pdb,106.0,323.0,,,skipped,ok
"4W4L|C|A,B",4W4L,C,"A,B",OTHER,src\bridging\generatedData\pdb_cache\4W4L.pdb,297.0,258.0,,,skipped,ok
"4W4O|C|A,B",4W4O,C,"A,B",OTHER,src\bridging\generatedData\pdb_cache\4W4O.pdb,259.0,424.0,,,skipped,ok
4W6X|B|A,4W6X,B,A,OTHER,src\bridging\generatedData\pdb_cache\4W6X.pdb,125.0,142.0,,,skipped,ok
4WEN|A|B,4WEN,A,B,OTHER,src\bridging\generatedData\pdb_cache\4WEN.pdb,253.0,121.0,,,skipped,ok
4WEU|A|E,4WEU,A,E,OTHER,src\bridging\generatedData\pdb_cache\4WEU.pdb,245.0,121.0,,,skipped,ok
4WEU|B|D,4WEU,B,D,OTHER,src\bridging\generatedData\pdb_cache\4WEU.pdb,223.0,121.0,,,skipped,ok
"4WFD|C|A,B",4WFD,C,"A,B",OTHER,src\bridging\generatedData\pdb_cache\4WFD.pdb,14.0,191.0,,,skipped,ok
"4WFD|F|D,E",4WFD,F,"D,E",OTHER,src\bridging\generatedData\pdb_cache\4WFD.pdb,8.0,186.0,,,skipped,ok
"4WFD|I|G,H",4WFD,I,"G,H",OTHER,src\bridging\generatedData\pdb_cache\4WFD.pdb,8.0,175.0,,,skipped,ok
4WND|B|A,4WND,B,A,OTHER,src\bridging\generatedData\pdb_cache\4WND.pdb,26.0,329.0,,,skipped,ok
"4WNN|T|C,D",4WNN,T,"C,D",OTHER,src\bridging\generatedData\pdb_cache\4WNN.pdb,6.0,180.0,,,skipped,ok
"4WO4|C,D|A,B",4WO4,"C,D","A,B",TCR-pMHC,src\bridging\generatedData\pdb_cache\4WO4.pdb,442.0,371.0,,,skipped,ok
"4WW2|C,F|A,B",4WW2,"C,F","A,B",TCR-pMHC,src\bridging\generatedData\pdb_cache\4WW2.pdb,371.0,446.0,,,skipped,ok
4WWI|D|A,4WWI,D,A,OTHER,src\bridging\generatedData\pdb_cache\4WWI.pdb,201.0,57.0,,,skipped,ok
"4WWK|C,D|A,B",4WWK,"C,D","A,B",TCR-pMHC,src\bridging\generatedData\pdb_cache\4WWK.pdb,369.0,428.0,,,skipped,ok
4X33|A|B,4X33,A,B,OTHER,src\bridging\generatedData\pdb_cache\4X33.pdb,60.0,324.0,,,skipped,ok
"4X4M|F|C,D",4X4M,F,"C,D",OTHER,src\bridging\generatedData\pdb_cache\4X4M.pdb,258.0,426.0,,,skipped,ok
4X7S|L|H,4X7S,L,H,OTHER,src\bridging\generatedData\pdb_cache\4X7S.pdb,218.0,222.0,,,skipped,ok
"4XHJ|C,D|A,B",4XHJ,"C,D","A,B",OTHER,src\bridging\generatedData\pdb_cache\4XHJ.pdb,414.0,861.0,,,skipped,ok
"4XHJ|G,H|E,F",4XHJ,"G,H","E,F",OTHER,src\bridging\generatedData\pdb_cache\4XHJ.pdb,402.0,835.0,,,skipped,ok
4XHU|C|D,4XHU,C,D,OTHER,src\bridging\generatedData\pdb_cache\4XHU.pdb,333.0,83.0,,,skipped,ok
4XHU|A|B,4XHU,A,B,OTHER,src\bridging\generatedData\pdb_cache\4XHU.pdb,341.0,89.0,,,skipped,ok
"4XKH|A,F|E",4XKH,"A,F",E,OTHER,src\bridging\generatedData\pdb_cache\4XKH.pdb,145.0,43.0,,,skipped,ok
"4XKH|B,D|C",4XKH,"B,D",C,OTHER,src\bridging\generatedData\pdb_cache\4XKH.pdb,147.0,40.0,,,skipped,ok
"4XKH|G,I|H",4XKH,"G,I",H,OTHER,src\bridging\generatedData\pdb_cache\4XKH.pdb,149.0,40.0,,,skipped,ok
4XKL|A|B,4XKL,A,B,OTHER,src\bridging\generatedData\pdb_cache\4XKL.pdb,78.0,30.0,,,skipped,ok
4XKL|C|D,4XKL,C,D,OTHER,src\bridging\generatedData\pdb_cache\4XKL.pdb,78.0,31.0,,,skipped,ok
4XL1|B|A,4XL1,B,A,OTHER,src\bridging\generatedData\pdb_cache\4XL1.pdb,221.0,115.0,,,skipped,ok
4XL1|E|D,4XL1,E,D,OTHER,src\bridging\generatedData\pdb_cache\4XL1.pdb,223.0,117.0,,,skipped,ok
4XL5|C|A,4XL5,C,A,OTHER,src\bridging\generatedData\pdb_cache\4XL5.pdb,245.0,226.0,,,skipped,ok
4XLW|B|A,4XLW,B,A,OTHER,src\bridging\generatedData\pdb_cache\4XLW.pdb,252.0,113.0,,,skipped,ok
4XLW|D|C,4XLW,D,C,OTHER,src\bridging\generatedData\pdb_cache\4XLW.pdb,253.0,118.0,,,skipped,ok
4XLW|F|E,4XLW,F,E,OTHER,src\bridging\generatedData\pdb_cache\4XLW.pdb,252.0,117.0,,,skipped,ok
4XLW|H|G,4XLW,H,G,OTHER,src\bridging\generatedData\pdb_cache\4XLW.pdb,254.0,117.0,,,skipped,ok
"4XNM|C|H,L",4XNM,C,"H,L",OTHER,src\bridging\generatedData\pdb_cache\4XNM.pdb,196.0,425.0,,,skipped,ok
"4XNM|D|A,B",4XNM,D,"A,B",OTHER,src\bridging\generatedData\pdb_cache\4XNM.pdb,210.0,424.0,,,skipped,ok
4XOI|B|A,4XOI,B,A,OTHER,src\bridging\generatedData\pdb_cache\4XOI.pdb,210.0,177.0,,,skipped,ok
4XOI|D|C,4XOI,D,C,OTHER,src\bridging\generatedData\pdb_cache\4XOI.pdb,208.0,177.0,,,skipped,ok
4XVP|D|A,4XVP,D,A,OTHER,src\bridging\generatedData\pdb_cache\4XVP.pdb,158.0,227.0,,,skipped,ok
4XVP|E|B,4XVP,E,B,OTHER,src\bridging\generatedData\pdb_cache\4XVP.pdb,158.0,227.0,,,skipped,ok
4XVP|F|C,4XVP,F,C,OTHER,src\bridging\generatedData\pdb_cache\4XVP.pdb,158.0,227.0,,,skipped,ok
4XWJ|A|B,4XWJ,A,B,OTHER,src\bridging\generatedData\pdb_cache\4XWJ.pdb,153.0,83.0,,,skipped,ok
4XXB|B|A,4XXB,B,A,OTHER,src\bridging\generatedData\pdb_cache\4XXB.pdb,42.0,151.0,,,skipped,ok
4XXW|C|B,4XXW,C,B,OTHER,src\bridging\generatedData\pdb_cache\4XXW.pdb,204.0,229.0,,,skipped,ok
4XXW|D|A,4XXW,D,A,OTHER,src\bridging\generatedData\pdb_cache\4XXW.pdb,204.0,229.0,,,skipped,ok
4Y5O|B|A,4Y5O,B,A,OTHER,src\bridging\generatedData\pdb_cache\4Y5O.pdb,103.0,78.0,,,skipped,ok
4YC7|B|A,4YC7,B,A,OTHER,src\bridging\generatedData\pdb_cache\4YC7.pdb,291.0,179.0,,,skipped,ok
"4YDH|B,D|A,C",4YDH,"B,D","A,C",OTHER,src\bridging\generatedData\pdb_cache\4YDH.pdb,356.0,658.0,,,skipped,ok
4YIQ|B|A,4YIQ,B,A,OTHER,src\bridging\generatedData\pdb_cache\4YIQ.pdb,107.0,107.0,,,skipped,ok
4YIQ|D|C,4YIQ,D,C,OTHER,src\bridging\generatedData\pdb_cache\4YIQ.pdb,108.0,107.0,,,skipped,ok
4YIZ|A|B,4YIZ,A,B,OTHER,src\bridging\generatedData\pdb_cache\4YIZ.pdb,392.0,39.0,,,skipped,ok
4YIZ|C|D,4YIZ,C,D,OTHER,src\bridging\generatedData\pdb_cache\4YIZ.pdb,392.0,39.0,,,skipped,ok
4YIZ|E|F,4YIZ,E,F,OTHER,src\bridging\generatedData\pdb_cache\4YIZ.pdb,388.0,39.0,,,skipped,ok
4YJ4|B|A,4YJ4,B,A,OTHER,src\bridging\generatedData\pdb_cache\4YJ4.pdb,17.0,147.0,,,skipped,ok
"4YK4|A|Y,Z",4YK4,A,"Y,Z",OTHER,src\bridging\generatedData\pdb_cache\4YK4.pdb,206.0,434.0,,,skipped,ok
"4YK4|E|B,C",4YK4,E,"B,C",OTHER,src\bridging\generatedData\pdb_cache\4YK4.pdb,206.0,431.0,,,skipped,ok
4YL8|B|A,4YL8,B,A,OTHER,src\bridging\generatedData\pdb_cache\4YL8.pdb,31.0,296.0,,,skipped,ok
4YN0|B|A,4YN0,B,A,OTHER,src\bridging\generatedData\pdb_cache\4YN0.pdb,202.0,168.0,,,skipped,ok
4YOC|C|A,4YOC,C,A,OTHER,src\bridging\generatedData\pdb_cache\4YOC.pdb,529.0,882.0,,,skipped,ok
"4YPG|C|A,B",4YPG,C,"A,B",OTHER,src\bridging\generatedData\pdb_cache\4YPG.pdb,159.0,434.0,,,skipped,ok
"4YPG|D|H,L",4YPG,D,"H,L",OTHER,src\bridging\generatedData\pdb_cache\4YPG.pdb,161.0,434.0,,,skipped,ok
4YPI|E|A,4YPI,E,A,OTHER,src\bridging\generatedData\pdb_cache\4YPI.pdb,28.0,346.0,,,skipped,ok
4YPI|F|B,4YPI,F,B,OTHER,src\bridging\generatedData\pdb_cache\4YPI.pdb,28.0,347.0,,,skipped,ok
4YPI|G|C,4YPI,G,C,OTHER,src\bridging\generatedData\pdb_cache\4YPI.pdb,28.0,348.0,,,skipped,ok
