pdb,reason
3P9W,duplicate_ligand_receptor_pair
3P9W,duplicate_ligand_receptor_pair
3P9W,duplicate_ligand_receptor_pair
3PL6,KEEP
3PMH,KEEP
3PNR,KEEP
3PVM,KEEP
3PVM,duplicate_ligand_receptor_pair
3Q4F,KEEP
3Q4F,duplicate_ligand_receptor_pair
3Q9N,KEEP
3Q9N,duplicate_ligand_receptor_pair
3Q9U,KEEP
3Q9U,duplicate_ligand_receptor_pair
3QBQ,KEEP
3QBQ,duplicate_ligand_receptor_pair
3QBT,KEEP
3QBT,duplicate_ligand_receptor_pair
3QBT,duplicate_ligand_receptor_pair
3QBT,duplicate_ligand_receptor_pair
3QBV,KEEP
3QBV,duplicate_ligand_receptor_pair
3QC8,KEEP
3QDG,duplicate_pdb
3QDJ,duplicate_pdb
3QDM,KEEP
3QEQ,KEEP
3QHT,KEEP
3QHT,duplicate_ligand_receptor_pair
3QHY,duplicate_pdb
3QI2,KEEP
3QI2,duplicate_ligand_receptor_pair
3QIU,KEEP
3QIW,KEEP
3QLU,KEEP
3QLU,duplicate_ligand_receptor_pair
3QML,KEEP
3QML,duplicate_ligand_receptor_pair
3QQ8,KEEP
3QS7,KEEP
3QS7,duplicate_ligand_receptor_pair
3QT2,KEEP
3QT2,duplicate_ligand_receptor_pair
3QTL,KEEP
3QUX,KEEP
3QUY,KEEP
3QUZ,KEEP
3QWQ,KEEP
3QWR,KEEP
3R0L,KEEP
3R2X,KEEP
3R4D,KEEP
3R4D,duplicate_ligand_receptor_pair
3R85,KEEP
3R85,duplicate_ligand_receptor_pair
3R85,duplicate_ligand_receptor_pair
3R85,duplicate_ligand_receptor_pair
3R9A,duplicate_pdb
3RBB,KEEP
3RBB,duplicate_ligand_receptor_pair
3RDT,KEEP
3RDZ,KEEP
3RDZ,duplicate_ligand_receptor_pair
3REA,KEEP
3REA,duplicate_ligand_receptor_pair
3REB,KEEP
3REB,duplicate_ligand_receptor_pair
3RGF,KEEP
3RGV,KEEP
3RKD,KEEP
3RKD,duplicate_ligand_receptor_pair
3RO2,KEEP
3RPG,KEEP
3RT0,KEEP
3RT0,duplicate_ligand_receptor_pair
3RTQ,KEEP
3RUG,KEEP
3RUG,duplicate_ligand_receptor_pair
3RVV,duplicate_pdb
3RY6,KEEP
3RZC,KEEP
3RZW,KEEP
3RZW,duplicate_ligand_receptor_pair
3S2K,KEEP
3S4S,KEEP
3S4S,duplicate_ligand_receptor_pair
3S5L,KEEP
3S5L,duplicate_ligand_receptor_pair
3S8V,KEEP
3SCM,KEEP
3SDA,KEEP
3SDC,KEEP
3SDD,KEEP
3SF4,duplicate_pdb
3SF4,duplicate_pdb
3SF4,duplicate_pdb
3SGK,KEEP
3SIP,KEEP
3SIP,duplicate_ligand_receptor_pair
3SJA,KEEP
3SJA,duplicate_ligand_receptor_pair
3SJA,duplicate_ligand_receptor_pair
3SJD,KEEP
3SJD,duplicate_ligand_receptor_pair
3SJH,KEEP
3SKU,KEEP
3SKU,duplicate_ligand_receptor_pair
3SKU,duplicate_ligand_receptor_pair
3SO3,KEEP
3SQO,KEEP
3SRI,KEEP
3SUA,KEEP
3SUA,duplicate_ligand_receptor_pair
3SUA,duplicate_ligand_receptor_pair
3SYN,KEEP
3SYN,duplicate_ligand_receptor_pair
3SYN,duplicate_ligand_receptor_pair
3SYN,duplicate_ligand_receptor_pair
3T04,KEEP
3T0Y,KEEP
3T1Q,KEEP
3T6G,KEEP
3T6G,duplicate_ligand_receptor_pair
3TAC,KEEP
3TEI,KEEP
3TG1,KEEP
3THM,KEEP
3TJE,KEEP
3TJZ,KEEP
3TJZ,duplicate_ligand_receptor_pair
3TKL,KEEP
3TL8,KEEP
3TL8,duplicate_ligand_receptor_pair
3TL8,duplicate_ligand_receptor_pair
3TL8,duplicate_ligand_receptor_pair
3TN0,KEEP
3TNF,KEEP
3TO4,KEEP
3TQ7,KEEP
3TSR,KEEP
3TSR,duplicate_ligand_receptor_pair
3TSR,duplicate_ligand_receptor_pair
3TSR,duplicate_ligand_receptor_pair
3TU3,KEEP
3TVJ,KEEP
3TVM,KEEP
3TVM,duplicate_ligand_receptor_pair
3TWI,KEEP
3TZ1,KEEP
3U1J,KEEP
3U43,KEEP
3U82,duplicate_pdb
3U8X,KEEP
3U8X,duplicate_ligand_receptor_pair
3U9D,KEEP
3U9D,duplicate_ligand_receptor_pair
3U9Z,KEEP
3UAI,KEEP
3UAJ,KEEP
3UEZ,KEEP
3UEZ,duplicate_ligand_receptor_pair
3UIR,KEEP
3UIR,duplicate_ligand_receptor_pair
3UKW,KEEP
3UKX,KEEP
3UKZ,KEEP
3UL0,KEEP
3UL1,KEEP
3UL4,KEEP
3ULA,KEEP
3ULA,duplicate_ligand_receptor_pair
3UTS,KEEP
3UTS,duplicate_ligand_receptor_pair
3UX9,duplicate_pdb
3UX9,duplicate_pdb
3UYO,KEEP
3UYP,KEEP
3UZ0,KEEP
3UZ0,duplicate_ligand_receptor_pair
3UZE,duplicate_ligand_receptor_pair
3UZE,duplicate_ligand_receptor_pair
3UZQ,KEEP
3UZV,KEEP
3V1C,KEEP
3V3K,KEEP
3V3K,duplicate_ligand_receptor_pair
3V3K,duplicate_ligand_receptor_pair
3V3K,duplicate_ligand_receptor_pair
3V3K,duplicate_ligand_receptor_pair
3V3K,duplicate_ligand_receptor_pair
3V3K,duplicate_ligand_receptor_pair
3V3K,duplicate_ligand_receptor_pair
3V4Y,KEEP
3V4Y,duplicate_ligand_receptor_pair
3V4Y,duplicate_ligand_receptor_pair
3V4Y,duplicate_ligand_receptor_pair
3V62,KEEP
3V62,duplicate_ligand_receptor_pair
3V6B,KEEP
3V6Z,duplicate_pdb
3V6Z,duplicate_pdb
3V96,KEEP
3VE0,KEEP
3VEP,KEEP
3VEP,duplicate_ligand_receptor_pair
3VEP,duplicate_ligand_receptor_pair
3VEP,duplicate_ligand_receptor_pair
3VFM,KEEP
3VFN,KEEP
3VFO,KEEP
3VFP,KEEP
3VFR,KEEP
3VFS,KEEP
3VFT,KEEP
3VFU,KEEP
3VFV,KEEP
3VFW,KEEP
3VG9,duplicate_pdb
3VH8,KEEP
3VH8,duplicate_ligand_receptor_pair
3VHX,KEEP
3VHX,duplicate_ligand_receptor_pair
3VPJ,KEEP
3VPJ,duplicate_ligand_receptor_pair
3VPJ,duplicate_ligand_receptor_pair
3VPJ,duplicate_ligand_receptor_pair
3VUX,KEEP
3VUX,duplicate_ligand_receptor_pair
3VUX,duplicate_ligand_receptor_pair
3VV2,KEEP
3VWJ,KEEP
3VWK,KEEP
3VXR,KEEP
3VXS,KEEP
3VXU,KEEP
3VXU,duplicate_ligand_receptor_pair
3VYR,KEEP
3VYS,KEEP
3VZA,KEEP
3VZA,duplicate_ligand_receptor_pair
3W6J,KEEP
3W6J,duplicate_ligand_receptor_pair
3W8H,KEEP
3W8I,KEEP
3WA0,KEEP
3WA5,KEEP
3WD5,duplicate_pdb
3WDG,KEEP
3WIH,duplicate_pdb
3WIH,duplicate_pdb
3WKN,KEEP
3WKN,duplicate_ligand_receptor_pair
3WKN,duplicate_ligand_receptor_pair
3WKN,duplicate_ligand_receptor_pair
3WKT,KEEP
3WKT,duplicate_ligand_receptor_pair
3WN5,KEEP
3WN5,duplicate_ligand_receptor_pair
3WN7,KEEP
3WN7,duplicate_ligand_receptor_pair
3WO3,KEEP
3WO4,KEEP
3WQB,KEEP
3WRX,KEEP
3WRX,duplicate_ligand_receptor_pair
3WRY,KEEP
3WRY,duplicate_ligand_receptor_pair
3WWK,KEEP
3WWK,duplicate_ligand_receptor_pair
3WWK,duplicate_ligand_receptor_pair
3WWK,duplicate_ligand_receptor_pair
3WWN,duplicate_pdb
3WWQ,KEEP
3WWQ,duplicate_ligand_receptor_pair
3WWQ,duplicate_ligand_receptor_pair
3WWQ,duplicate_ligand_receptor_pair
3ZET,KEEP
3ZEU,KEEP
3ZEU,duplicate_ligand_receptor_pair
3ZIA,KEEP
3ZIA,duplicate_ligand_receptor_pair
3ZJY,KEEP
3ZKQ,duplicate_pdb
3ZNZ,KEEP
3ZO0,KEEP
3ZRZ,KEEP
3ZRZ,duplicate_ligand_receptor_pair
3ZS8,KEEP
3ZS9,KEEP
3ZU7,KEEP
3ZUV,KEEP
3ZUV,duplicate_ligand_receptor_pair
3ZV0,KEEP
3ZWH,KEEP
3ZWL,KEEP
3ZWL,duplicate_ligand_receptor_pair
3ZWZ,KEEP
3ZYI,KEEP
3ZYJ,KEEP
3ZYJ,duplicate_ligand_receptor_pair
4A1S,KEEP
4A1S,duplicate_ligand_receptor_pair
4A1U,KEEP
4A49,KEEP
4A94,KEEP
4A94,duplicate_ligand_receptor_pair
4AEI,duplicate_pdb
4AEI,duplicate_pdb
4AEI,duplicate_pdb
4AFQ,KEEP
4AFQ,duplicate_ligand_receptor_pair
4AFZ,KEEP
4AFZ,duplicate_ligand_receptor_pair
4AG2,KEEP
4AG2,duplicate_ligand_receptor_pair
4AL8,KEEP
4ALA,KEEP
4AM0,duplicate_pdb
4AM0,duplicate_pdb
4AM0,duplicate_pdb
4AM0,duplicate_pdb
4AN7,KEEP
4AOQ,KEEP
4AOQ,duplicate_ligand_receptor_pair
4AOQ,duplicate_ligand_receptor_pair
4AOR,KEEP
4AOR,duplicate_ligand_receptor_pair
4AOR,duplicate_ligand_receptor_pair
4AP2,KEEP
4APF,KEEP
4APX,KEEP
4AQE,KEEP
4ASW,KEEP
4AUO,KEEP
4AUO,duplicate_ligand_receptor_pair
4AUQ,KEEP
4AWX,KEEP
4AYD,KEEP
4AYD,duplicate_ligand_receptor_pair
4AYD,duplicate_ligand_receptor_pair
4AYE,KEEP
4AYE,duplicate_ligand_receptor_pair
4AYE,duplicate_ligand_receptor_pair
4AYI,KEEP
4B1V,KEEP
4B1V,duplicate_ligand_receptor_pair
4B1X,KEEP
4B1Y,KEEP
4B93,KEEP
4BD9,KEEP
4BJ5,KEEP
4BJ5,duplicate_ligand_receptor_pair
4BKL,duplicate_pdb
4BKX,KEEP
4BOH,KEEP
4BPX,KEEP
4BPX,duplicate_ligand_receptor_pair
4BQ6,KEEP
4BQ6,duplicate_ligand_receptor_pair
4BQD,KEEP
4BQD,duplicate_ligand_receptor_pair
4BRU,KEEP
4BRW,KEEP
4BSR,KEEP
4BWQ,KEEP
4BWQ,duplicate_ligand_receptor_pair
4BWQ,duplicate_ligand_receptor_pair
4BWQ,duplicate_ligand_receptor_pair
4BXL,KEEP
4BYF,KEEP
4BYF,duplicate_ligand_receptor_pair
4C1N,KEEP
4C1N,duplicate_ligand_receptor_pair
4C1N,duplicate_ligand_receptor_pair
4C1N,duplicate_ligand_receptor_pair
4C2A,KEEP
4C2B,KEEP
4C2B,duplicate_ligand_receptor_pair
4C2B,duplicate_ligand_receptor_pair
4C2B,duplicate_ligand_receptor_pair
4C4K,KEEP
4C4P,KEEP
4C5G,KEEP
4C7N,KEEP
4C99,KEEP
4C9B,KEEP
4CC4,KEEP
4CC4,duplicate_ligand_receptor_pair
4CC4,duplicate_ligand_receptor_pair
4CDK,KEEP
4CDK,duplicate_ligand_receptor_pair
4CDK,duplicate_ligand_receptor_pair
4CDK,duplicate_ligand_receptor_pair
4CJ0,KEEP
4CJ1,KEEP
4CJ2,KEEP
4CJ2,duplicate_ligand_receptor_pair
4CMH,duplicate_pdb
4CMM,KEEP
4CNI,KEEP
4CNI,duplicate_ligand_receptor_pair
4CT0,KEEP
4CU4,KEEP
4CVW,duplicate_pdb
4D0G,KEEP
4D0N,KEEP
4D2G,KEEP
4D9Q,duplicate_pdb
4D9Q,duplicate_pdb
4D9R,duplicate_pdb
4D9R,duplicate_pdb
4DAY,KEEP
4DBG,KEEP
4DCK,KEEP
4DCN,KEEP
4DG4,KEEP
4DG4,duplicate_ligand_receptor_pair
4DG4,duplicate_ligand_receptor_pair
4DG4,duplicate_ligand_receptor_pair
4DGE,KEEP
4DGE,duplicate_ligand_receptor_pair
4DGI,KEEP
4DH2,KEEP
4DH2,duplicate_ligand_receptor_pair
4DI3,KEEP
4DID,KEEP
4DJ9,KEEP
4DJZ,KEEP
4DJZ,duplicate_ligand_receptor_pair
4DKD,KEEP
4DKE,KEEP
4DKE,duplicate_ligand_receptor_pair
4DKF,duplicate_pdb
4DKF,duplicate_pdb
4DM6,KEEP
4DM6,duplicate_ligand_receptor_pair
4DM8,duplicate_ligand_receptor_pair
4DM8,duplicate_ligand_receptor_pair
4DN4,duplicate_pdb
4DOH,KEEP
4DOH,duplicate_ligand_receptor_pair
4DOQ,KEEP
4DOQ,duplicate_ligand_receptor_pair
4DPG,KEEP
4DPG,duplicate_ligand_receptor_pair
4DPG,duplicate_ligand_receptor_pair
4DPG,duplicate_ligand_receptor_pair
4DRA,KEEP
4DRA,duplicate_ligand_receptor_pair
4DRX,KEEP
4DRX,duplicate_ligand_receptor_pair
4DS8,KEEP
4DT1,KEEP
4DTG,KEEP
4DVG,KEEP
4DX8,KEEP
4DX8,duplicate_ligand_receptor_pair
4DX8,duplicate_ligand_receptor_pair
4DX8,duplicate_ligand_receptor_pair
4DXA,KEEP
4DZU,KEEP
4DZV,KEEP
4E41,KEEP
4E41,duplicate_ligand_receptor_pair
4EDW,KEEP
4EEE,KEEP
4EEF,KEEP
4EEF,duplicate_ligand_receptor_pair
4EEF,duplicate_ligand_receptor_pair
4EHQ,KEEP
4EI5,KEEP
4EI5,duplicate_ligand_receptor_pair
4EIG,KEEP
4EIZ,duplicate_pdb
4EIZ,duplicate_pdb
4EKC,KEEP
4EKC,duplicate_ligand_receptor_pair
4ELM,KEEP
4ELM,duplicate_ligand_receptor_pair
4EN3,KEEP
4EO5,KEEP
4EOZ,KEEP
4EQA,KEEP
4EQA,duplicate_ligand_receptor_pair
4ETP,KEEP
4ETQ,duplicate_pdb
4ETQ,duplicate_pdb
4ETW,KEEP
4ETW,duplicate_ligand_receptor_pair
4EUK,KEEP
4EXP,KEEP
4F0A,KEEP
4F0Z,KEEP
4F37,duplicate_pdb
4F37,duplicate_pdb
4F38,KEEP
4F3F,duplicate_pdb
4F48,KEEP
4F6R,KEEP
4F9L,KEEP
4F9L,duplicate_ligand_receptor_pair
4F9P,duplicate_pdb
4F9P,duplicate_pdb
4FAO,KEEP
4FFY,KEEP
4FFZ,duplicate_pdb
4FFZ,duplicate_pdb
4FQ0,KEEP
4FQ0,duplicate_ligand_receptor_pair
4FQJ,KEEP
4FQR,duplicate_pdb
4FQR,duplicate_pdb
4FQR,duplicate_pdb
4FQR,duplicate_pdb
4FQR,duplicate_pdb
4FQR,duplicate_pdb
4FQR,duplicate_pdb
4FQR,duplicate_pdb
4FQR,duplicate_pdb
4FQR,duplicate_pdb
4FQR,duplicate_pdb
4FQR,duplicate_pdb
4FQV,duplicate_pdb
4FQV,duplicate_pdb
4FQV,duplicate_pdb
4FQY,KEEP
4FT4,KEEP
4FT4,duplicate_ligand_receptor_pair
4FTG,KEEP
4FZV,KEEP
4G01,KEEP
4G35,KEEP
4G3Y,KEEP
4G59,KEEP
4G6F,duplicate_pdb
4G6F,duplicate_pdb
4G6U,KEEP
4G8A,KEEP
4G8A,duplicate_ligand_receptor_pair
4G8G,KEEP
4G9F,duplicate_ligand_receptor_pair
4GAF,KEEP
4GEH,KEEP
4GEH,duplicate_ligand_receptor_pair
4GEQ,KEEP
4GEQ,duplicate_ligand_receptor_pair
4GG6,duplicate_pdb
4GG6,duplicate_pdb
4GH7,KEEP
4GH7,duplicate_ligand_receptor_pair
4GI3,KEEP
4GIQ,KEEP
4GKO,KEEP
4GKO,duplicate_ligand_receptor_pair
4GKO,duplicate_ligand_receptor_pair
4GLA,KEEP
4GLA,duplicate_ligand_receptor_pair
4GLV,KEEP
4GLV,duplicate_ligand_receptor_pair
4GLV,duplicate_ligand_receptor_pair
4GLV,duplicate_ligand_receptor_pair
4GMS,KEEP
4GMS,duplicate_ligand_receptor_pair
4GMS,duplicate_ligand_receptor_pair
4GN3,KEEP
4GN3,duplicate_ligand_receptor_pair
4GN3,duplicate_ligand_receptor_pair
4GN3,duplicate_ligand_receptor_pair
4GN3,duplicate_ligand_receptor_pair
4GN4,KEEP
4GN5,KEEP
4GN5,duplicate_ligand_receptor_pair
4GNK,duplicate_pdb
4GRL,KEEP
4GU0,duplicate_pdb
4GUR,KEEP
4GXU,duplicate_pdb
4GXU,duplicate_pdb
4H1L,duplicate_pdb
4H1L,duplicate_pdb
4H2S,KEEP
4H2W,KEEP
4H3P,KEEP
4H3P,duplicate_ligand_receptor_pair
4H5S,KEEP
4H6J,KEEP
4H88,KEEP
4HCN,KEEP
4HCP,KEEP
4HDO,KEEP
4HDQ,KEEP
4HEM,KEEP
4HEP,KEEP
4HFF,KEEP
4HGK,KEEP
4HGK,duplicate_ligand_receptor_pair
4HGM,KEEP
4HH3,KEEP
4HIX,duplicate_pdb
4HJ0,duplicate_pdb
4HJ0,duplicate_pdb
4HJJ,duplicate_pdb
4HKX,KEEP
4HLZ,KEEP
4HMY,KEEP
4HNJ,KEEP
4HRL,KEEP
4HSA,duplicate_pdb
4HX3,duplicate_pdb
4HX3,duplicate_pdb
4HX3,duplicate_pdb
4HX3,duplicate_pdb
4HX3,duplicate_pdb
4HX3,duplicate_pdb
4I0C,KEEP
4I0C,duplicate_ligand_receptor_pair
4I18,duplicate_pdb
4I18,duplicate_pdb
4I2X,duplicate_pdb
4I2X,duplicate_pdb
4I3R,duplicate_pdb
4I6L,KEEP
4I9X,KEEP
4IC7,KEEP
4IC7,duplicate_ligand_receptor_pair
4IDJ,KEEP
4IHH,KEEP
4IHH,duplicate_ligand_receptor_pair
4IHL,KEEP
4IIQ,KEEP
4IJ3,KEEP
4IKA,KEEP
4ILG,KEEP
4ILW,KEEP
4ILW,duplicate_ligand_receptor_pair
4IMY,KEEP
4IMY,duplicate_ligand_receptor_pair
4IMY,duplicate_ligand_receptor_pair
4IOF,duplicate_pdb
4IOF,duplicate_pdb
4IOP,KEEP
4IOS,KEEP
4IU3,KEEP
4IW4,KEEP
4IYP,KEEP
4J2Y,KEEP
4J32,KEEP
4J4P,KEEP
4J4P,duplicate_ligand_receptor_pair
4J6G,KEEP
4JAN,duplicate_pdb
4JAN,duplicate_pdb
4JB8,KEEP
4JE4,KEEP
4JEG,KEEP
4JEH,KEEP
4JKP,KEEP
4JLR,duplicate_pdb
4JLR,duplicate_pdb
4JMF,KEEP
4JO6,KEEP
4JRA,KEEP
4JRA,duplicate_ligand_receptor_pair
4JRX,KEEP
4JRY,KEEP
4JS0,KEEP
4JW2,KEEP
4JW3,KEEP
4JZJ,duplicate_pdb
4JZJ,duplicate_pdb
4JZW,KEEP
4JZW,duplicate_ligand_receptor_pair
4K0A,KEEP
4K1R,KEEP
4K1R,duplicate_ligand_receptor_pair
4K24,KEEP
4K2U,duplicate_pdb
4K2U,duplicate_pdb
4K3J,duplicate_pdb
4K5A,KEEP
4K5B,KEEP
4K5B,duplicate_ligand_receptor_pair
4K71,duplicate_pdb
4K81,KEEP
4K81,duplicate_ligand_receptor_pair
4K81,duplicate_ligand_receptor_pair
4K81,duplicate_ligand_receptor_pair
4K94,KEEP
4K9E,duplicate_pdb
4KA2,KEEP
4KBB,KEEP
4KBB,duplicate_ligand_receptor_pair
4KDI,KEEP
4KDI,duplicate_ligand_receptor_pair
4KFZ,duplicate_pdb
4KFZ,duplicate_pdb
4KGG,KEEP
4KGQ,KEEP
4KHT,KEEP
4KHX,duplicate_pdb
4KJY,KEEP
4KJY,duplicate_ligand_receptor_pair
4KP3,KEEP
4KR0,KEEP
4KT1,KEEP
4KT3,KEEP
4KT5,KEEP
4KV5,KEEP
4KV5,duplicate_ligand_receptor_pair
4KVG,KEEP
4KVG,duplicate_ligand_receptor_pair
4KXZ,duplicate_pdb
4KXZ,duplicate_pdb
4KXZ,duplicate_pdb
4KXZ,duplicate_pdb
4L0P,duplicate_pdb
4L67,KEEP
4LAD,duplicate_ligand_receptor_pair
4LEO,KEEP
4LGP,KEEP
4LGP,duplicate_ligand_receptor_pair
4LGR,KEEP
4LIQ,duplicate_pdb
4LLO,KEEP
4LLO,duplicate_ligand_receptor_pair
4LLO,duplicate_ligand_receptor_pair
4LLO,duplicate_ligand_receptor_pair
4LMQ,duplicate_pdb
4LMQ,duplicate_pdb
4LN0,KEEP
4LQF,KEEP
4LQW,KEEP
4LQW,duplicate_ligand_receptor_pair
4LRZ,KEEP
4LRZ,duplicate_ligand_receptor_pair
4LU5,duplicate_pdb
4LU5,duplicate_pdb
4LXR,KEEP
4LYL,KEEP
4LYL,duplicate_ligand_receptor_pair
4LYL,duplicate_ligand_receptor_pair
4LYL,duplicate_ligand_receptor_pair
4LYL,duplicate_ligand_receptor_pair
4LYL,duplicate_ligand_receptor_pair
4LYL,duplicate_ligand_receptor_pair
4LYL,duplicate_ligand_receptor_pair
4LZX,KEEP
4M0W,KEEP
4M1G,duplicate_pdb
4M1L,KEEP
4M38,KEEP
4M5F,KEEP
4M5Z,duplicate_pdb
4M62,duplicate_pdb
4M62,duplicate_pdb
4M6B,KEEP
4M6B,duplicate_ligand_receptor_pair
4M8Q,duplicate_pdb
4M8Q,duplicate_pdb
4MAY,KEEP
4MHH,KEEP
4MHH,duplicate_ligand_receptor_pair
4MHH,duplicate_ligand_receptor_pair
4MHJ,duplicate_pdb
4MHJ,duplicate_pdb
4MHJ,duplicate_pdb
4MHJ,duplicate_pdb
4MHJ,duplicate_pdb
4MHJ,duplicate_pdb
4MI8,KEEP
4MI8,duplicate_ligand_receptor_pair
4MIT,KEEP
4MIT,duplicate_ligand_receptor_pair
4MIT,duplicate_ligand_receptor_pair
4MIT,duplicate_ligand_receptor_pair
4MJS,KEEP
4ML7,KEEP
4ML7,duplicate_ligand_receptor_pair
4MNE,KEEP
4MNE,duplicate_ligand_receptor_pair
4MP0,KEEP
4MP0,duplicate_ligand_receptor_pair
4MQV,KEEP
4MQV,duplicate_ligand_receptor_pair
4MQW,KEEP
4MQW,duplicate_ligand_receptor_pair
4MQW,duplicate_ligand_receptor_pair
4MRT,KEEP
4MSM,KEEP
4MSM,duplicate_ligand_receptor_pair
4MYW,duplicate_pdb
4N7V,KEEP
4N7Z,KEEP
4N8C,duplicate_pdb
4N8C,duplicate_pdb
4N8V,duplicate_pdb
4N9G,duplicate_pdb
4N9G,duplicate_pdb
4N9G,duplicate_pdb
4N9G,duplicate_pdb
4NE9,KEEP
4NEE,KEEP
4NEE,duplicate_ligand_receptor_pair
4NEE,duplicate_ligand_receptor_pair
4NEE,duplicate_ligand_receptor_pair
4NG2,KEEP
4NG2,duplicate_ligand_receptor_pair
4NG2,duplicate_ligand_receptor_pair
4NG2,duplicate_ligand_receptor_pair
4NIQ,KEEP
4NIQ,duplicate_ligand_receptor_pair
4NL9,KEEP
4NL9,duplicate_ligand_receptor_pair
4NM3,KEEP
4NM8,duplicate_pdb
4NM8,duplicate_pdb
4NM8,duplicate_pdb
4NN6,KEEP
4NOO,KEEP
4NOO,duplicate_ligand_receptor_pair
4NP4,duplicate_pdb
4NP4,duplicate_pdb
4NQW,KEEP
4NSO,KEEP
4NU1,duplicate_ligand_receptor_pair
4NZL,KEEP
4O1Q,KEEP
4OD2,KEEP
4ODX,KEEP
4ODX,duplicate_ligand_receptor_pair
4OFY,duplicate_pdb
4OFY,duplicate_pdb
4OJK,KEEP
4OL0,KEEP
4ONS,KEEP
4ONS,duplicate_ligand_receptor_pair
4OQT,KEEP
4OV6,KEEP
4OV6,duplicate_ligand_receptor_pair
4OVN,KEEP
4OVN,duplicate_ligand_receptor_pair
4OVN,duplicate_ligand_receptor_pair
4OVN,duplicate_ligand_receptor_pair
4OVN,duplicate_ligand_receptor_pair
4OYD,KEEP
4OYD,duplicate_ligand_receptor_pair
4OZF,duplicate_pdb
4OZG,duplicate_pdb
4OZG,duplicate_pdb
4OZH,KEEP
4OZH,duplicate_ligand_receptor_pair
4OZI,KEEP
4OZI,duplicate_ligand_receptor_pair
4P1N,KEEP
4P23,duplicate_pdb
4P2C,KEEP
4P2O,KEEP
4P2Q,KEEP
4P2Q,duplicate_ligand_receptor_pair
4P2Q,duplicate_ligand_receptor_pair
4P2Q,duplicate_ligand_receptor_pair
4P2R,KEEP
4P2R,duplicate_ligand_receptor_pair
4P2R,duplicate_ligand_receptor_pair
4P2R,duplicate_ligand_receptor_pair
4P3Y,KEEP
4P46,KEEP
4P59,KEEP
4P5T,duplicate_pdb
4P6I,KEEP
4P9H,KEEP
4PAS,KEEP
4PBV,KEEP
4PBW,KEEP
4PBW,duplicate_ligand_receptor_pair
4PBW,duplicate_ligand_receptor_pair
4PBZ,KEEP
4PC0,KEEP
4PC0,duplicate_ligand_receptor_pair
4PEQ,KEEP
4PEQ,duplicate_ligand_receptor_pair
4PER,KEEP
4PGJ,KEEP
4PGJ,duplicate_ligand_receptor_pair
4PJ2,KEEP
4PJ2,duplicate_ligand_receptor_pair
4PJ5,KEEP
4PJ5,duplicate_ligand_receptor_pair
4PJ7,KEEP
4PJ7,duplicate_ligand_receptor_pair
4PJ8,KEEP
4PJ9,KEEP
4PJA,KEEP
4PJA,duplicate_ligand_receptor_pair
4PJB,KEEP
4PJB,duplicate_ligand_receptor_pair
4PJC,KEEP
4PJC,duplicate_ligand_receptor_pair
4PJD,KEEP
4PJD,duplicate_ligand_receptor_pair
4PJE,KEEP
4PJE,duplicate_ligand_receptor_pair
4PJF,KEEP
4PJF,duplicate_ligand_receptor_pair
4PJG,KEEP
4PJG,duplicate_ligand_receptor_pair
4PJH,KEEP
4PJH,duplicate_ligand_receptor_pair
4PJX,KEEP
4PJX,duplicate_ligand_receptor_pair
4PL8,KEEP
4PLO,KEEP
4PP8,KEEP
4PQT,KEEP
4PS4,KEEP
4PVZ,KEEP
4PVZ,duplicate_ligand_receptor_pair
4PW9,KEEP
4PWX,duplicate_pdb
4PY8,KEEP
4PZ6,KEEP
4PZ6,duplicate_ligand_receptor_pair
4Q5E,KEEP
4Q5U,KEEP
4Q96,KEEP
4QCI,duplicate_pdb
4QCI,duplicate_pdb
4QD2,KEEP
4QD2,duplicate_ligand_receptor_pair
4QLB,KEEP
4QLB,duplicate_ligand_receptor_pair
4QLP,KEEP
4QNP,KEEP
4QRP,duplicate_pdb
4QRP,duplicate_pdb
4QT8,KEEP
4QT8,duplicate_ligand_receptor_pair
4QTI,duplicate_pdb
4QXA,KEEP
4QZV,KEEP
4QZV,duplicate_ligand_receptor_pair
4R2G,duplicate_pdb
4R2G,duplicate_pdb
4R2G,duplicate_pdb
4R2G,duplicate_pdb
4R8G,KEEP
4R8W,KEEP
4RA0,KEEP
4RDQ,duplicate_pdb
4RDQ,duplicate_pdb
4RDQ,duplicate_pdb
4RDQ,duplicate_pdb
4RDQ,duplicate_pdb
4RE1,KEEP
4RE1,duplicate_ligand_receptor_pair
4REY,KEEP
4RGM,KEEP
4RGM,duplicate_ligand_receptor_pair
4RGO,duplicate_pdb
4RJF,KEEP
4RJF,duplicate_ligand_receptor_pair
4RJF,duplicate_ligand_receptor_pair
4RT6,KEEP
4RWT,KEEP
4RWT,duplicate_ligand_receptor_pair
4S0S,KEEP
4S0S,duplicate_ligand_receptor_pair
4S3O,KEEP
4S3O,duplicate_ligand_receptor_pair
4THN,KEEP
4TQ0,KEEP
4TQ0,duplicate_ligand_receptor_pair
4TQ0,duplicate_ligand_receptor_pair
4TQ1,KEEP
4U0Q,KEEP
4U0Q,duplicate_ligand_receptor_pair
4U2X,KEEP
4U2X,duplicate_ligand_receptor_pair
4U2X,duplicate_ligand_receptor_pair
4U30,KEEP
4U30,duplicate_ligand_receptor_pair
4U30,duplicate_ligand_receptor_pair
4U30,duplicate_ligand_receptor_pair
4U32,KEEP
4U3J,KEEP
4U4C,KEEP
4U5W,KEEP
