pdb,reason,ligand_len,receptor_len,size_source,subgroup,pdb_path,n_ca_ligand,n_ca_receptor,dN_ligand_nm,dN_receptor_nm,temperature_k
4F9L,missing_temperature,,,,OTHER,,,,,,
4F9P,missing_temperature,,,,OTHER,,,,,,
4F9P,missing_temperature,,,,OTHER,,,,,,
4FAO,missing_temperature,,,,OTHER,,,,,,
4FFY,missing_temperature,,,,OTHER,,,,,,
4FFZ,missing_temperature,,,,OTHER,,,,,,
4FFZ,missing_temperature,,,,OTHER,,,,,,
4FQ0,missing_temperature,,,,OTHER,,,,,,
4FQ0,missing_temperature,,,,OTHER,,,,,,
4FQJ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4FQR,missing_temperature,,,,OTHER,,,,,,
4FQR,missing_temperature,,,,OTHER,,,,,,
4FQR,missing_temperature,,,,OTHER,,,,,,
4FQR,missing_temperature,,,,OTHER,,,,,,
4FQR,missing_temperature,,,,OTHER,,,,,,
4FQR,missing_temperature,,,,OTHER,,,,,,
4FQR,missing_temperature,,,,OTHER,,,,,,
4FQR,missing_temperature,,,,OTHER,,,,,,
4FQR,missing_temperature,,,,OTHER,,,,,,
4FQR,missing_temperature,,,,OTHER,,,,,,
4FQR,missing_temperature,,,,OTHER,,,,,,
4FQR,missing_temperature,,,,OTHER,,,,,,
4FQV,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4FQV,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4FQV,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4FQY,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4FT4,missing_temperature,,,,OTHER,,,,,,
4FT4,missing_temperature,,,,OTHER,,,,,,
4FTG,missing_temperature,,,,OTHER,,,,,,
4FZV,missing_temperature,,,,OTHER,,,,,,
4G01,missing_temperature,,,,OTHER,,,,,,
4G35,missing_temperature,,,,OTHER,,,,,,
4G3Y,missing_temperature,,,,OTHER,,,,,,
4G59,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4G6F,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4G6F,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4G6U,missing_temperature,,,,OTHER,,,,,,
4G8A,missing_temperature,,,,OTHER,,,,,,
4G8A,missing_temperature,,,,OTHER,,,,,,
4G8G,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4G9F,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4GAF,missing_temperature,,,,OTHER,,,,,,
4GEH,missing_temperature,,,,OTHER,,,,,,
4GEH,missing_temperature,,,,OTHER,,,,,,
4GEQ,missing_temperature,,,,OTHER,,,,,,
4GEQ,missing_temperature,,,,OTHER,,,,,,
4GG6,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4GG6,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4GH7,missing_temperature,,,,OTHER,,,,,,
4GH7,missing_temperature,,,,OTHER,,,,,,
4GI3,missing_temperature,,,,OTHER,,,,,,
4GIQ,missing_temperature,,,,OTHER,,,,,,
4GKO,missing_temperature,,,,OTHER,,,,,,
4GKO,missing_temperature,,,,OTHER,,,,,,
4GKO,missing_temperature,,,,OTHER,,,,,,
4GLA,missing_temperature,,,,OTHER,,,,,,
4GLA,missing_temperature,,,,OTHER,,,,,,
4GLV,missing_temperature,,,,OTHER,,,,,,
4GLV,missing_temperature,,,,OTHER,,,,,,
4GLV,missing_temperature,,,,OTHER,,,,,,
4GLV,missing_temperature,,,,OTHER,,,,,,
4GMS,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4GMS,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4GMS,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4GN3,missing_temperature,,,,OTHER,,,,,,
4GN3,missing_temperature,,,,OTHER,,,,,,
4GN3,missing_temperature,,,,OTHER,,,,,,
4GN3,missing_temperature,,,,OTHER,,,,,,
4GN3,missing_temperature,,,,OTHER,,,,,,
4GN4,missing_temperature,,,,OTHER,,,,,,
4GN5,missing_temperature,,,,OTHER,,,,,,
4GN5,missing_temperature,,,,OTHER,,,,,,
4GNK,missing_temperature,,,,OTHER,,,,,,
4GRL,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4GU0,missing_temperature,,,,OTHER,,,,,,
4GUR,missing_temperature,,,,OTHER,,,,,,
4GXU,missing_temperature,,,,OTHER,,,,,,
4GXU,missing_temperature,,,,OTHER,,,,,,
4H1L,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4H1L,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4H2S,missing_temperature,,,,OTHER,,,,,,
4H2W,missing_temperature,,,,OTHER,,,,,,
4H3P,missing_temperature,,,,OTHER,,,,,,
4H3P,missing_temperature,,,,OTHER,,,,,,
4H5S,missing_temperature,,,,OTHER,,,,,,
4H6J,missing_temperature,,,,OTHER,,,,,,
4H88,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4HCN,missing_temperature,,,,OTHER,,,,,,
4HCP,missing_temperature,,,,OTHER,,,,,,
4HDO,missing_temperature,,,,OTHER,,,,,,
4HDQ,missing_temperature,,,,OTHER,,,,,,
4HEM,missing_temperature,,,,OTHER,,,,,,
4HEP,missing_temperature,,,,OTHER,,,,,,
4HFF,missing_temperature,,,,OTHER,,,,,,
4HGK,missing_temperature,,,,OTHER,,,,,,
4HGK,missing_temperature,,,,OTHER,,,,,,
4HGM,missing_temperature,,,,OTHER,,,,,,
4HH3,missing_temperature,,,,OTHER,,,,,,
4HIX,missing_temperature,,,,OTHER,,,,,,
4HJ0,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4HJ0,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4HJJ,missing_temperature,,,,OTHER,,,,,,
4HKX,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4HLZ,missing_temperature,,,,OTHER,,,,,,
4HMY,missing_temperature,,,,OTHER,,,,,,
4HNJ,missing_temperature,,,,OTHER,,,,,,
4HRL,missing_temperature,,,,OTHER,,,,,,
4HSA,missing_temperature,,,,OTHER,,,,,,
4HX3,missing_temperature,,,,OTHER,,,,,,
4HX3,missing_temperature,,,,OTHER,,,,,,
4HX3,missing_temperature,,,,OTHER,,,,,,
4HX3,missing_temperature,,,,OTHER,,,,,,
4HX3,missing_temperature,,,,OTHER,,,,,,
4HX3,missing_temperature,,,,OTHER,,,,,,
4I0C,missing_temperature,,,,OTHER,,,,,,
4I0C,missing_temperature,,,,OTHER,,,,,,
4I18,missing_temperature,,,,OTHER,,,,,,
4I18,missing_temperature,,,,OTHER,,,,,,
4I2X,missing_temperature,,,,OTHER,,,,,,
4I2X,missing_temperature,,,,OTHER,,,,,,
4I3R,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4I6L,missing_temperature,,,,OTHER,,,,,,
4I9X,missing_temperature,,,,OTHER,,,,,,
4IC7,missing_temperature,,,,OTHER,,,,,,
4IC7,missing_temperature,,,,OTHER,,,,,,
4IDJ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4IHH,missing_temperature,,,,OTHER,,,,,,
4IHH,missing_temperature,,,,OTHER,,,,,,
4IHL,missing_temperature,,,,OTHER,,,,,,
4IIQ,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4IJ3,missing_temperature,,,,OTHER,,,,,,
4IKA,missing_temperature,,,,OTHER,,,,,,
4ILG,missing_temperature,,,,OTHER,,,,,,
4ILW,missing_temperature,,,,OTHER,,,,,,
4ILW,missing_temperature,,,,OTHER,,,,,,
4IMY,missing_temperature,,,,OTHER,,,,,,
4IMY,missing_temperature,,,,OTHER,,,,,,
4IMY,missing_temperature,,,,OTHER,,,,,,
4IOF,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4IOF,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4IOP,missing_temperature,,,,OTHER,,,,,,
4IOS,missing_temperature,,,,OTHER,,,,,,
4IU3,missing_temperature,,,,OTHER,,,,,,
4IW4,missing_temperature,,,,OTHER,,,,,,
4IYP,missing_temperature,,,,OTHER,,,,,,
4J2Y,missing_temperature,,,,OTHER,,,,,,
4J32,missing_temperature,,,,OTHER,,,,,,
4J4P,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4J4P,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4J6G,missing_temperature,,,,OTHER,,,,,,
04-JAN,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
04-JAN,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4JB8,missing_temperature,,,,OTHER,,,,,,
4JE4,missing_temperature,,,,OTHER,,,,,,
4JEG,missing_temperature,,,,OTHER,,,,,,
4JEH,missing_temperature,,,,OTHER,,,,,,
4JKP,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4JLR,missing_temperature,,,,OTHER,,,,,,
4JLR,missing_temperature,,,,OTHER,,,,,,
4JMF,missing_temperature,,,,OTHER,,,,,,
4JO6,missing_temperature,,,,OTHER,,,,,,
4JRA,missing_temperature,,,,OTHER,,,,,,
4JRA,missing_temperature,,,,OTHER,,,,,,
4JRX,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4JRY,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4JS0,missing_temperature,,,,OTHER,,,,,,
4JW2,missing_temperature,,,,OTHER,,,,,,
4JW3,missing_temperature,,,,OTHER,,,,,,
4JZJ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4JZJ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4JZW,missing_temperature,,,,OTHER,,,,,,
4JZW,missing_temperature,,,,OTHER,,,,,,
4K0A,missing_temperature,,,,OTHER,,,,,,
4K1R,missing_temperature,,,,OTHER,,,,,,
4K1R,missing_temperature,,,,OTHER,,,,,,
4K24,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4K2U,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4K2U,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4K3J,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4K5A,missing_temperature,,,,OTHER,,,,,,
4K5B,missing_temperature,,,,OTHER,,,,,,
4K5B,missing_temperature,,,,OTHER,,,,,,
4K71,missing_temperature,,,,OTHER,,,,,,
4K81,missing_temperature,,,,OTHER,,,,,,
4K81,missing_temperature,,,,OTHER,,,,,,
4K81,missing_temperature,,,,OTHER,,,,,,
4K81,missing_temperature,,,,OTHER,,,,,,
4K94,missing_temperature,,,,OTHER,,,,,,
4K9E,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4KA2,missing_temperature,,,,OTHER,,,,,,
4KBB,missing_temperature,,,,OTHER,,,,,,
4KBB,missing_temperature,,,,OTHER,,,,,,
4KDI,missing_temperature,,,,OTHER,,,,,,
4KDI,missing_temperature,,,,OTHER,,,,,,
4KFZ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4KFZ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4KGG,missing_temperature,,,,OTHER,,,,,,
4KGQ,missing_temperature,,,,OTHER,,,,,,
4KHT,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4KHX,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4KJY,missing_temperature,,,,OTHER,,,,,,
4KJY,missing_temperature,,,,OTHER,,,,,,
4KP3,missing_temperature,,,,OTHER,,,,,,
4KR0,missing_temperature,,,,OTHER,,,,,,
4KT1,missing_temperature,,,,OTHER,,,,,,
4KT3,missing_temperature,,,,OTHER,,,,,,
4KT5,missing_temperature,,,,OTHER,,,,,,
4KV5,missing_temperature,,,,OTHER,,,,,,
4KV5,missing_temperature,,,,OTHER,,,,,,
4KVG,missing_temperature,,,,OTHER,,,,,,
4KVG,missing_temperature,,,,OTHER,,,,,,
4KXZ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4KXZ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4KXZ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4KXZ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4L0P,missing_temperature,,,,OTHER,,,,,,
4L67,missing_temperature,,,,OTHER,,,,,,
4LAD,missing_temperature,,,,OTHER,,,,,,
4LEO,missing_temperature,,,,OTHER,,,,,,
4LGP,missing_temperature,,,,OTHER,,,,,,
4LGP,missing_temperature,,,,OTHER,,,,,,
4LGR,missing_temperature,,,,OTHER,,,,,,
4LIQ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4LLO,missing_temperature,,,,OTHER,,,,,,
4LLO,missing_temperature,,,,OTHER,,,,,,
4LLO,missing_temperature,,,,OTHER,,,,,,
4LLO,missing_temperature,,,,OTHER,,,,,,
4LMQ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4LMQ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4LN0,missing_temperature,,,,OTHER,,,,,,
4LQF,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4LQW,missing_temperature,,,,OTHER,,,,,,
4LQW,missing_temperature,,,,OTHER,,,,,,
4LRZ,missing_temperature,,,,OTHER,,,,,,
4LRZ,missing_temperature,,,,OTHER,,,,,,
4LU5,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4LU5,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4LXR,missing_temperature,,,,OTHER,,,,,,
4LYL,missing_temperature,,,,OTHER,,,,,,
4LYL,missing_temperature,,,,OTHER,,,,,,
4LYL,missing_temperature,,,,OTHER,,,,,,
4LYL,missing_temperature,,,,OTHER,,,,,,
4LYL,missing_temperature,,,,OTHER,,,,,,
4LYL,missing_temperature,,,,OTHER,,,,,,
4LYL,missing_temperature,,,,OTHER,,,,,,
4LYL,missing_temperature,,,,OTHER,,,,,,
4LZX,missing_temperature,,,,OTHER,,,,,,
4M0W,missing_temperature,,,,OTHER,,,,,,
4M1G,missing_temperature,,,,OTHER,,,,,,
4M1L,missing_temperature,,,,OTHER,,,,,,
4M38,missing_temperature,,,,OTHER,,,,,,
4M5F,missing_temperature,,,,OTHER,,,,,,
4M5Z,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4M62,missing_temperature,,,,OTHER,,,,,,
4M62,missing_temperature,,,,OTHER,,,,,,
4M6B,missing_temperature,,,,OTHER,,,,,,
4M6B,missing_temperature,,,,OTHER,,,,,,
4M8Q,missing_temperature,,,,OTHER,,,,,,
4M8Q,missing_temperature,,,,OTHER,,,,,,
04-MAY,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4MHH,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4MHH,missing_temperature,,,,OTHER,,,,,,
4MHH,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4MHJ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4MHJ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4MHJ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4MHJ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4MHJ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4MHJ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4MI8,missing_temperature,,,,OTHER,,,,,,
4MI8,missing_temperature,,,,OTHER,,,,,,
4MIT,missing_temperature,,,,OTHER,,,,,,
4MIT,missing_temperature,,,,OTHER,,,,,,
4MIT,missing_temperature,,,,OTHER,,,,,,
4MIT,missing_temperature,,,,OTHER,,,,,,
4MJS,missing_temperature,,,,OTHER,,,,,,
4ML7,missing_temperature,,,,OTHER,,,,,,
4ML7,missing_temperature,,,,OTHER,,,,,,
4MNE,missing_temperature,,,,OTHER,,,,,,
4MNE,missing_temperature,,,,OTHER,,,,,,
4MP0,missing_temperature,,,,OTHER,,,,,,
4MP0,missing_temperature,,,,OTHER,,,,,,
4MQV,missing_temperature,,,,OTHER,,,,,,
4MQV,missing_temperature,,,,OTHER,,,,,,
4MQW,missing_temperature,,,,OTHER,,,,,,
4MQW,missing_temperature,,,,OTHER,,,,,,
4MQW,missing_temperature,,,,OTHER,,,,,,
4MRT,missing_temperature,,,,OTHER,,,,,,
4MSM,missing_temperature,,,,OTHER,,,,,,
4MSM,missing_temperature,,,,OTHER,,,,,,
4MYW,missing_temperature,,,,OTHER,,,,,,
4N7V,missing_temperature,,,,OTHER,,,,,,
4N7Z,missing_temperature,,,,OTHER,,,,,,
4N8C,missing_temperature,,,,OTHER,,,,,,
4N8C,missing_temperature,,,,OTHER,,,,,,
4N8V,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4N9G,missing_temperature,,,,OTHER,,,,,,
4N9G,missing_temperature,,,,OTHER,,,,,,
4N9G,missing_temperature,,,,OTHER,,,,,,
4N9G,missing_temperature,,,,OTHER,,,,,,
4NE9,missing_temperature,,,,OTHER,,,,,,
4NEE,missing_temperature,,,,OTHER,,,,,,
4NEE,missing_temperature,,,,OTHER,,,,,,
4NEE,missing_temperature,,,,OTHER,,,,,,
4NEE,missing_temperature,,,,OTHER,,,,,,
4NG2,missing_temperature,,,,OTHER,,,,,,
4NG2,missing_temperature,,,,OTHER,,,,,,
4NG2,missing_temperature,,,,OTHER,,,,,,
4NG2,missing_temperature,,,,OTHER,,,,,,
4NIQ,missing_temperature,,,,OTHER,,,,,,
4NIQ,missing_temperature,,,,OTHER,,,,,,
4NL9,missing_temperature,,,,OTHER,,,,,,
4NL9,missing_temperature,,,,OTHER,,,,,,
4NM3,missing_temperature,,,,OTHER,,,,,,
4NM8,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4NM8,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4NM8,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4NN6,missing_temperature,,,,OTHER,,,,,,
4NOO,missing_temperature,,,,OTHER,,,,,,
4NOO,missing_temperature,,,,OTHER,,,,,,
4NP4,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4NP4,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4NQW,missing_temperature,,,,OTHER,,,,,,
4NSO,missing_temperature,,,,OTHER,,,,,,
4NU1,missing_temperature,,,,OTHER,,,,,,
4NZL,missing_temperature,,,,OTHER,,,,,,
4O1Q,missing_temperature,,,,OTHER,,,,,,
4OD2,missing_temperature,,,,OTHER,,,,,,
4ODX,missing_temperature,,,,OTHER,,,,,,
4ODX,missing_temperature,,,,OTHER,,,,,,
4OFY,missing_temperature,,,,OTHER,,,,,,
4OFY,missing_temperature,,,,OTHER,,,,,,
4OJK,missing_temperature,,,,OTHER,,,,,,
4OL0,missing_temperature,,,,OTHER,,,,,,
4ONS,missing_temperature,,,,OTHER,,,,,,
4ONS,missing_temperature,,,,OTHER,,,,,,
4OQT,missing_temperature,,,,OTHER,,,,,,
4OV6,missing_temperature,,,,OTHER,,,,,,
4OV6,missing_temperature,,,,OTHER,,,,,,
4OVN,missing_temperature,,,,OTHER,,,,,,
4OVN,missing_temperature,,,,OTHER,,,,,,
4OVN,missing_temperature,,,,OTHER,,,,,,
4OVN,missing_temperature,,,,OTHER,,,,,,
4OVN,missing_temperature,,,,OTHER,,,,,,
4OYD,missing_temperature,,,,OTHER,,,,,,
4OYD,missing_temperature,,,,OTHER,,,,,,
4OZF,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4OZG,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4OZG,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4OZH,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4OZH,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4OZI,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4OZI,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P1N,missing_temperature,,,,OTHER,,,,,,
4P23,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P2C,missing_temperature,,,,OTHER,,,,,,
4P2O,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P2Q,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P2Q,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P2Q,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P2Q,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P2R,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P2R,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P2R,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P2R,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P3Y,missing_temperature,,,,OTHER,,,,,,
4P46,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P59,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4P5T,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4P6I,missing_temperature,,,,OTHER,,,,,,
4P9H,missing_temperature,,,,OTHER,,,,,,
4PAS,missing_temperature,,,,OTHER,,,,,,
4PBV,missing_temperature,,,,OTHER,,,,,,
4PBW,missing_temperature,,,,OTHER,,,,,,
4PBW,missing_temperature,,,,OTHER,,,,,,
4PBW,missing_temperature,,,,OTHER,,,,,,
4PBZ,missing_temperature,,,,OTHER,,,,,,
4PC0,missing_temperature,,,,OTHER,,,,,,
4PC0,missing_temperature,,,,OTHER,,,,,,
4PEQ,missing_temperature,,,,OTHER,,,,,,
4PEQ,missing_temperature,,,,OTHER,,,,,,
4PER,missing_temperature,,,,OTHER,,,,,,
4PGJ,missing_temperature,,,,OTHER,,,,,,
4PGJ,missing_temperature,,,,OTHER,,,,,,
4PJ2,missing_temperature,,,,OTHER,,,,,,
4PJ2,missing_temperature,,,,OTHER,,,,,,
4PJ5,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJ5,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJ7,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJ7,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJ8,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJ9,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJA,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJA,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJB,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJB,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJC,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJC,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJD,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJD,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJE,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJE,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJF,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJF,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJG,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJG,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJH,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJH,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJX,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PJX,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4PL8,missing_temperature,,,,OTHER,,,,,,
4PLO,missing_temperature,,,,OTHER,,,,,,
4PP8,missing_temperature,,,,OTHER,,,,,,
4PQT,missing_temperature,,,,OTHER,,,,,,
4PS4,missing_temperature,,,,OTHER,,,,,,
4PVZ,missing_temperature,,,,OTHER,,,,,,
4PVZ,missing_temperature,,,,OTHER,,,,,,
4PW9,missing_temperature,,,,OTHER,,,,,,
4PWX,missing_temperature,,,,OTHER,,,,,,
4PY8,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4PZ6,missing_temperature,,,,OTHER,,,,,,
4PZ6,missing_temperature,,,,OTHER,,,,,,
4Q5E,missing_temperature,,,,OTHER,,,,,,
4Q5U,missing_temperature,,,,OTHER,,,,,,
4Q96,missing_temperature,,,,OTHER,,,,,,
4QCI,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4QCI,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4QD2,missing_temperature,,,,OTHER,,,,,,
4QD2,missing_temperature,,,,OTHER,,,,,,
4QLB,missing_temperature,,,,OTHER,,,,,,
4QLB,missing_temperature,,,,OTHER,,,,,,
4QLP,missing_temperature,,,,OTHER,,,,,,
4QNP,missing_temperature,,,,OTHER,,,,,,
4QRP,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4QRP,subgroup_filtered:TCR-pMHC,,,,TCR-pMHC,,,,,,
4QT8,missing_temperature,,,,OTHER,,,,,,
4QT8,missing_temperature,,,,OTHER,,,,,,
4QTI,missing_temperature,,,,OTHER,,,,,,
4QXA,missing_temperature,,,,OTHER,,,,,,
4QZV,missing_temperature,,,,OTHER,,,,,,
4QZV,missing_temperature,,,,OTHER,,,,,,
4R2G,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4R2G,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4R2G,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4R2G,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4R8G,missing_temperature,,,,OTHER,,,,,,
4R8W,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4RA0,missing_temperature,,,,OTHER,,,,,,
4RDQ,missing_temperature,,,,OTHER,,,,,,
4RDQ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4RDQ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4RDQ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
4RDQ,subgroup_filtered:Antibody-Antigen,,,,Antibody-Antigen,,,,,,
